player_id,player_name,position,year_id,age,team,pos,uniform_number,g,gs,offense,off_pct,defense,def_pct,special_teams,st_pct
WestDe00,Dede Westbrook,WR,2017,24,JAX,WR,12,7,5,380,78%,0,0%,2,1%
WestDe00,Dede Westbrook,WR,2018,25,JAX,WR,12,16,9,805,77%,0,0%,83,19%
WestDe00,Dede Westbrook,WR,2019,26,JAX,WR,12,15,11,747,73%,0,0%,78,19%
WestDe00,Dede Westbrook,WR,2020,27,JAX,WR,12,2,0,16,12%,0,0%,13,25%
WestDe00,Dede Westbrook,WR,2021,28,MIN,WR,12,15,0,211,21%,0,0%,57,13%
