player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,punt_ret,punt_ret_yds,punt_ret_td,punt_ret_long,punt_ret_yds_per_ret,kick_ret,kick_ret_yds,kick_ret_td,kick_ret_long,kick_ret_yds_per_ret,all_purpose_yds,awards
WestDe00,Dede Westbrook,WR,2017,24,JAX,NFL,WR,7,5,1,19,0,19,19.0,0,0,0,0,,358,
WestDe00,Dede Westbrook,WR,2018,25,JAX,NFL,WR,16,9,19,266,1,74,14.0,3,37,0,16,12.3,1118,
WestDe00,Dede Westbrook,WR,2019,26,JAX,NFL,WR,15,11,23,132,0,43,5.7,0,0,0,0,,819,
WestDe00,Dede Westbrook,WR,2020,27,JAX,NFL,WR,2,0,4,44,0,13,11.0,4,89,0,26,22.3,137,
WestDe00,Dede Westbrook,WR,2021,28,MIN,NFL,WR,15,0,22,183,0,45,8.3,0,0,0,0,,251,
