player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
NelsJo00,Jordy Nelson,WR,2008,23,16,WR,49,,84,,All 2008 Games
NelsJo00,Jordy Nelson,WR,2009,24,13,WR,44,,90,,All 2009 Games
NelsJo00,Jordy Nelson,WR,2010,25,16,WR,64,,72,,All 2010 Games
NelsJo00,Jordy Nelson,WR,2011,26,16,WR,216,101,2,12,All 2011 Games
NelsJo00,Jordy Nelson,WR,2012,27,12,WR,119,,30,,All 2012 Games
NelsJo00,Jordy Nelson,WR,2013,28,16,WR,179,60,11,25,All 2013 Games
NelsJo00,Jordy Nelson,WR,2014,29,16,WR,230,108,2,9,All 2014 Games
NelsJo00,Jordy Nelson,WR,2016,31,16,WR,208,82,2,11,All 2016 Games
NelsJo00,Jordy Nelson,WR,2017,32,15,WR,84,,50,,All 2017 Games
NelsJo00,Jordy Nelson,WR,2018,33,15,WR,94,,50,,All 2018 Games
