player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_td,rec_first_down,rec_per_g,rec_yds_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
EasoTo00,Tony Eason,QB,1983,24,NWE,NFL,QB,16,4,19,39,0,3,36.8,12,2.1,2.4,1.2,0,0,0,0,0,0.0,0.0,19,2.1,39,0,5,
EasoTo00,Tony Eason,QB,1984,25,NWE,NFL,QB,16,13,40,154,5,14,42.5,25,3.9,9.6,2.5,0,0,0,0,0,0.0,0.0,40,3.9,154,5,7,
EasoTo00,Tony Eason,QB,1985,26,NWE,NFL,QB,16,10,22,70,1,3,22.7,23,3.2,4.4,1.4,0,0,0,0,0,0.0,0.0,22,3.2,70,1,4,
EasoTo00,Tony Eason,QB,1986,27,NWE,NFL,QB,15,14,35,170,0,11,40.0,26,4.9,11.3,2.3,0,0,0,0,0,0.0,0.0,35,4.9,170,0,4,AP MVP-6
EasoTo00,Tony Eason,QB,1987,28,NWE,NFL,QB,4,3,3,25,0,1,66.7,13,8.3,6.3,0.8,0,0,0,0,0,0.0,0.0,3,8.3,25,0,1,
EasoTo00,Tony Eason,QB,1988,29,NWE,NFL,QB,2,2,5,18,0,2,40.0,10,3.6,9.0,2.5,0,0,0,0,0,0.0,0.0,5,3.6,18,0,0,
EasoTo00,Tony Eason,QB,1989,30,2TM,NFL,QB,5,5,3,-2,0,0,0.0,,-0.7,-0.4,0.6,0,0,0,0,0,0.0,0.0,3,-0.7,-2,0,3,
EasoTo00,Tony Eason,QB,1989,30,NWE,NFL,QB,3,3,2,-2,0,0,0.0,,-1.0,-0.7,0.7,0,0,0,0,0,0.0,0.0,2,-1.0,-2,0,1,
EasoTo00,Tony Eason,QB,1989,30,NYJ,NFL,QB,2,2,1,0,0,0,0.0,,0.0,0.0,0.5,0,0,0,0,0,0.0,0.0,1,0.0,0,0,2,
EasoTo00,Tony Eason,QB,1990,31,NYJ,NFL,QB,16,0,7,29,0,0,28.6,24,4.1,1.8,0.4,0,0,0,0,0,0.0,0.0,7,4.1,29,0,2,
