player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,pass_yds_per_att_idx,pass_net_yds_per_att_idx,pass_adj_yds_per_att_idx,pass_adj_net_yds_per_att_idx,pass_cmp_pct_idx,pass_td_pct_idx,pass_int_pct_idx,pass_sacked_pct_idx,pass_rating_idx,awards
MontJo01,Joe Montana,QB,1980,24,SFO,NFL,QB,15,7,91,99,106,110,132,116,116,111,123,
MontJo01,Joe Montana,QB,1981,25,SFO,NFL,QB,16,16,106,113,116,119,127,96,126,112,122,"PB,AP-2,AP MVP-2,AP OPoY-3"
MontJo01,Joe Montana,QB,1982,26,SFO,NFL,QB,9,9,110,114,115,117,118,108,115,111,118,
MontJo01,Joe Montana,QB,1983,27,SFO,NFL,QB,16,16,109,116,119,122,125,109,125,112,124,"PB,AP MVP-5,AP OPoY-5"
MontJo01,Joe Montana,QB,1984,28,SFO,NFL,QB,16,15,127,135,133,138,128,125,124,120,134,"PB,AP-2"
MontJo01,Joe Montana,QB,1985,29,SFO,NFL,QB,15,15,107,111,117,119,121,115,119,109,122,PB
MontJo01,Joe Montana,QB,1986,30,SFO,NFL,QB,8,8,106,118,106,113,127,82,115,124,108,AP MVP-6
MontJo01,Joe Montana,QB,1987,31,SFO,NFL,QB,13,11,115,120,123,127,139,138,110,113,136,"PB,AP-1,AP MVP-3,AP OPoY-2"
MontJo01,Joe Montana,QB,1988,32,SFO,NFL,QB,14,13,111,108,116,115,116,104,119,95,117,
MontJo01,Joe Montana,QB,1989,33,SFO,NFL,QB,13,13,145,138,145,141,152,132,123,95,149,"PB,AP-1,AP MVP-1,AP OPoY-1"
MontJo01,Joe Montana,QB,1990,34,SFO,NFL,QB,15,15,113,117,115,117,120,112,108,111,118,"PB,AP-1,AP MVP-1,AP OPoY-3"
MontJo01,Joe Montana,QB,1991,,Did not play - Injured (elbow),,,,,,,,,,,,,,
MontJo01,Joe Montana,QB,1993,37,KAN,NFL,QB,11,11,108,116,114,119,108,108,116,119,114,PB
MontJo01,Joe Montana,QB,1994,38,KAN,NFL,QB,14,14,98,105,105,109,108,93,120,117,107,
