player_id,player_name,position,year,team,level,pos,voters
MontJo01,Joe Montana,QB,1981,1st Tm,All-Conf.,,Pro Football Weekly
MontJo01,Joe Montana,QB,1981,1st Tm,All-Conf.,,UPI
MontJo01,Joe Montana,QB,1981,2nd Tm,,QB,Associated Press
MontJo01,Joe Montana,QB,1981,2nd Tm,,,Newspaper Ent. Assoc.
MontJo01,Joe Montana,QB,1983,2nd Tm,,,Newspaper Ent. Assoc.
MontJo01,Joe Montana,QB,1984,1st Tm,All-Conf.,,Pro Football Weekly
MontJo01,Joe Montana,QB,1984,1st Tm,All-Conf.,,UPI
MontJo01,Joe Montana,QB,1984,2nd Tm,,QB,Associated Press
MontJo01,Joe Montana,QB,1984,2nd Tm,,,Newspaper Ent. Assoc.
MontJo01,Joe Montana,QB,1985,1st Tm,All-Conf.,,UPI
MontJo01,Joe Montana,QB,1987,1st Tm,All-Conf.,,Pro Football Weekly
MontJo01,Joe Montana,QB,1987,1st Tm,All-Conf.,,UPI
MontJo01,Joe Montana,QB,1987,1st Tm,,QB,Associated Press
MontJo01,Joe Montana,QB,1987,1st Tm,,,Pro Football Writers
MontJo01,Joe Montana,QB,1987,2nd Tm,,,Newspaper Ent. Assoc.
MontJo01,Joe Montana,QB,1987,1st Tm,,,Pro Football Weekly
MontJo01,Joe Montana,QB,1989,1st Tm,All-Conf.,,Pro Football Weekly
MontJo01,Joe Montana,QB,1989,1st Tm,All-Conf.,,UPI
MontJo01,Joe Montana,QB,1989,1st Tm,,QB,Associated Press
MontJo01,Joe Montana,QB,1989,1st Tm,,,Pro Football Writers
MontJo01,Joe Montana,QB,1989,1st Tm,,,Newspaper Ent. Assoc.
MontJo01,Joe Montana,QB,1989,1st Tm,,,Pro Football Weekly
MontJo01,Joe Montana,QB,1989,1st Tm,,,Sporting News
MontJo01,Joe Montana,QB,1990,2nd Tm,All-Conf.,,UPI
MontJo01,Joe Montana,QB,1990,1st Tm,,QB,Associated Press
MontJo01,Joe Montana,QB,1990,1st Tm,,,Newspaper Ent. Assoc.
