player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
FullBr00,Brent Fullwood,RB,1987,24,GNB,NFL,RB,11,1,84,274,5,19,46.4,18,3.3,24.9,7.6,3,2,11,5.5,0,1,33.3,12,0.2,1.0,66.7,3.7,86,3.3,285,5,2,2,
FullBr00,Brent Fullwood,RB,1988,25,GNB,NFL,FB,14,10,101,483,7,30,61.4,33,4.8,34.5,7.2,25,20,128,6.4,1,5,48.0,30,1.4,9.1,80.0,5.1,121,5.0,611,8,6,3,
FullBr00,Brent Fullwood,RB,1989,26,GNB,NFL,FB,15,15,204,821,5,60,54.4,38,4.0,54.7,13.6,26,19,214,11.3,0,8,53.8,67,1.3,14.3,73.1,8.2,223,4.6,1035,5,6,8,PB
FullBr00,Brent Fullwood,RB,1990,27,2TM,NFL,RB,6,4,44,124,1,7,43.2,16,2.8,20.7,7.3,6,3,17,5.7,0,1,33.3,10,0.5,2.8,50.0,2.8,47,3.0,141,1,1,1,
FullBr00,Brent Fullwood,RB,1990,27,GNB,NFL,RB,5,4,44,124,1,7,43.2,16,2.8,24.8,8.8,6,3,17,5.7,0,1,33.3,10,0.6,3.4,50.0,2.8,47,3.0,141,1,1,1,
FullBr00,Brent Fullwood,RB,1990,27,CLE,NFL,RB,1,0,0,0,0,0,,,,0.0,0.0,0,0,0,,0,0,,,0.0,0.0,,,0,,0,0,0,0,
