player_id,player_name,position,year,team,level,pos,voters
LargSt00,Steve Largent,WR,1978,1st Tm,All-Conf.,,Sporting News
LargSt00,Steve Largent,WR,1978,2nd Tm,All-Conf.,,UPI
LargSt00,Steve Largent,WR,1978,2nd Tm,,WR,Associated Press
LargSt00,Steve Largent,WR,1978,2nd Tm,,,Newspaper Ent. Assoc.
LargSt00,Steve Largent,WR,1979,2nd Tm,All-Conf.,,UPI
LargSt00,Steve Largent,WR,1979,2nd Tm,,WR,Associated Press
LargSt00,Steve Largent,WR,1980,2nd Tm,All-Conf.,,UPI
LargSt00,Steve Largent,WR,1981,2nd Tm,All-Conf.,,UPI
LargSt00,Steve Largent,WR,1983,2nd Tm,All-Conf.,,UPI
LargSt00,Steve Largent,WR,1983,1st Tm,,,Sporting News
LargSt00,Steve Largent,WR,1984,2nd Tm,All-Conf.,,UPI
LargSt00,Steve Largent,WR,1984,2nd Tm,,WR,Associated Press
LargSt00,Steve Largent,WR,1985,1st Tm,All-Conf.,,UPI
LargSt00,Steve Largent,WR,1985,1st Tm,,WR,Associated Press
LargSt00,Steve Largent,WR,1985,1st Tm,,,Pro Football Writers
LargSt00,Steve Largent,WR,1985,2nd Tm,,,Newspaper Ent. Assoc.
LargSt00,Steve Largent,WR,1986,2nd Tm,All-Conf.,,UPI
LargSt00,Steve Largent,WR,1986,2nd Tm,,,Newspaper Ent. Assoc.
LargSt00,Steve Largent,WR,1987,1st Tm,All-Conf.,,Pro Football Weekly
LargSt00,Steve Largent,WR,1987,1st Tm,All-Conf.,,UPI
LargSt00,Steve Largent,WR,1987,2nd Tm,,WR,Associated Press
LargSt00,Steve Largent,WR,1987,1st Tm,,,Pro Football Writers
LargSt00,Steve Largent,WR,1987,2nd Tm,,,Newspaper Ent. Assoc.
