player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,safety_md,awards
LargSt00,Steve Largent,WR,1976,22,SEA,NFL,WR,14,13,0,0,0,0,,2,0,0,0,0.0,,,,0,
LargSt00,Steve Largent,WR,,,,,,,,,,,,,,,,,,,,,,
LargSt00,Steve Largent,WR,1978,24,SEA,NFL,WR,16,16,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,"PB,AP-2"
LargSt00,Steve Largent,WR,,,,,,,,,,,,,,,,,,,,,,
LargSt00,Steve Largent,WR,1980,26,SEA,NFL,WR,16,16,0,0,0,0,0,1,2,0,0,0.0,0,0,0,0,
LargSt00,Steve Largent,WR,1981,27,SEA,NFL,WR,16,16,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,PB
LargSt00,Steve Largent,WR,,,,,,,,,,,,,,,,,,,,,,
LargSt00,Steve Largent,WR,1983,29,SEA,NFL,WR,15,14,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,
LargSt00,Steve Largent,WR,1984,30,SEA,NFL,WR,16,16,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,"PB,AP-2"
LargSt00,Steve Largent,WR,,,,,,,,,,,,,,,,,,,,,,
LargSt00,Steve Largent,WR,1986,32,SEA,NFL,WR,16,16,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,PB
LargSt00,Steve Largent,WR,1987,33,SEA,NFL,WR,13,13,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,"PB,AP-2"
LargSt00,Steve Largent,WR,1988,34,SEA,NFL,WR,15,15,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,
LargSt00,Steve Largent,WR,1989,35,SEA,NFL,WR,10,9,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,
