player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,punt_ret,punt_ret_yds,punt_ret_td,punt_ret_long,kick_ret,kick_ret_yds,kick_ret_td,kick_ret_long,kick_ret_yds_per_ret,all_purpose_yds,awards
BrowDe01,Derek Brown,RB,1993,22,NOR,NFL,RB,13,12,0,0,0,0,3,58,0,23,19.3,933,
BrowDe01,Derek Brown,RB,1994,23,NOR,NFL,RB,16,9,0,0,0,0,1,3,0,3,3.0,920,
BrowDe01,Derek Brown,RB,,,,,,,,,,,,,,,,,,
BrowDe01,Derek Brown,RB,1996,25,NOR,NFL,RB,11,0,0,0,0,0,1,10,0,10,10.0,94,
