player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,two_pt_md,def_two_pt,xpm,xpa,fgm,fga,safety_md,scoring,points_per_g,awards
GordJo02,Josh Gordon,WR,2012,21,CLE,NFL,WR,16,13,0,5,0,0,0,0,0,5,0,,0,0,0,0,0,30,1.9,
GordJo02,Josh Gordon,WR,2013,22,CLE,NFL,WR,14,14,0,9,0,0,0,0,0,9,0,,0,0,0,0,0,54,3.9,"PB,AP-1,AP CPoY-6"
GordJo02,Josh Gordon,WR,,,,,,,,,,,,,,,,,,,,,,,,,
GordJo02,Josh Gordon,WR,2017,26,CLE,NFL,WR,5,5,0,1,0,0,0,0,0,1,0,,0,0,0,0,0,6,1.2,
GordJo02,Josh Gordon,WR,2018,27,2TM,NFL,WR,12,12,0,4,0,0,0,0,0,4,0,,0,0,0,0,0,24,2.0,
GordJo02,Josh Gordon,WR,2018,27,CLE,NFL,WR,1,1,0,1,0,0,0,0,0,1,0,,0,0,0,0,0,6,6.0,
GordJo02,Josh Gordon,WR,2018,27,NWE,NFL,WR,11,11,0,3,0,0,0,0,0,3,0,,0,0,0,0,0,18,1.6,
GordJo02,Josh Gordon,WR,2019,28,2TM,NFL,WR,11,7,0,1,0,0,0,0,0,1,0,,0,0,0,0,0,6,0.5,
GordJo02,Josh Gordon,WR,2019,28,NWE,NFL,WR,6,6,0,1,0,0,0,0,0,1,0,,0,0,0,0,0,6,1.0,
GordJo02,Josh Gordon,WR,,,,,,,,,,,,,,,,,,,,,,,,,
GordJo02,Josh Gordon,WR,2021,30,KAN,NFL,WR,12,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.5,
