player_id,player_name,position,year_id,age,team,pos,uniform_number,g,gs,offense,off_pct,defense,def_pct,special_teams,st_pct
GordJo02,Josh Gordon,WR,2012,21,CLE,WR,13,16,13,815,79%,0,0%,2,0%
GordJo02,Josh Gordon,WR,2013*+,22,CLE,WR,12,14,14,899,93%,0,0%,1,0%
GordJo02,Josh Gordon,WR,2014,23,CLE,WR,12,5,5,233,78%,0,0%,0,0%
GordJo02,Josh Gordon,WR,2017,26,CLE,WR,12,5,5,258,84%,0,0%,0,0%
GordJo02,Josh Gordon,WR,2018,27,2TM,WR,,12,12,633,,3,,0,
GordJo02,Josh Gordon,WR,,,CLE,WR,12,1,1,69,78%,0,0%,0,0%
GordJo02,Josh Gordon,WR,,,,,,,,564,71%,3,0%,0,0%
GordJo02,Josh Gordon,WR,2019,28,2TM,WR,,11,7,456,,0,,2,
GordJo02,Josh Gordon,WR,,,NWE,WR,10,6,6,320,73%,0,0%,2,1%
GordJo02,Josh Gordon,WR,,,,,,,,136,40%,0,0%,0,0%
GordJo02,Josh Gordon,WR,2021,30,KAN,WR,19,12,7,219,25%,0,0%,0,0%
GordJo02,Josh Gordon,WR,2022,31,TEN,WR,19,2,0,24,21%,0,0%,1,2%
