player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,two_pt_md,xpm,xpa,fgm,fga,safety_md,scoring,points_per_g,awards
BuckCo00,Correll Buckhalter,RB,2001,23,PHI,NFL,RB,15,6,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0.8,
BuckCo00,Correll Buckhalter,RB,,,,,,,,,,,,,,,,,,,,,,,,
BuckCo00,Correll Buckhalter,RB,2003,25,PHI,NFL,RB,15,5,8,1,0,0,0,0,0,9,0,0,0,0,0,0,54,3.6,
BuckCo00,Correll Buckhalter,RB,,,,,,,,,,,,,,,,,,,,,,,,
BuckCo00,Correll Buckhalter,RB,2006,28,PHI,NFL,RB,16,1,2,1,0,0,0,0,0,3,0,0,0,0,0,0,18,1.1,AP CPoY-6
BuckCo00,Correll Buckhalter,RB,2007,29,PHI,NFL,RB,14,2,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,1.7,
BuckCo00,Correll Buckhalter,RB,2008,30,PHI,NFL,RB,14,2,2,2,0,0,0,0,0,4,0,0,0,0,0,0,24,1.7,
BuckCo00,Correll Buckhalter,RB,2009,31,DEN,NFL,RB,14,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.4,
BuckCo00,Correll Buckhalter,RB,2010,32,DEN,NFL,RB,15,0,2,2,0,0,0,0,0,4,0,0,0,0,0,0,24,1.6,
