player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
CoffPa00,Paul Coffman,TE,1978,22,16,TE,,,60,,All 1978 Games
CoffPa00,Paul Coffman,TE,1979,23,16,TE,91,19,8,58,All 1979 Games
CoffPa00,Paul Coffman,TE,1980,24,16,TE,68,,15,,All 1980 Games
CoffPa00,Paul Coffman,TE,1981,25,16,TE,92,16,8,63,All 1981 Games
CoffPa00,Paul Coffman,TE,1982,26,9,TE,41,2,11,73,All 1982 Games
CoffPa00,Paul Coffman,TE,1983,27,16,TE,146,80,3,20,All 1983 Games
CoffPa00,Paul Coffman,TE,1984,28,14,TE,109,32,5,42,All 1984 Games
CoffPa00,Paul Coffman,TE,1985,29,16,TE,102,24,6,44,All 1985 Games
CoffPa00,Paul Coffman,TE,1986,30,15,TE,19,,41,,All 1986 Games
CoffPa00,Paul Coffman,TE,1987,31,12,TE,10,,58,,All 1987 Games
CoffPa00,Paul Coffman,TE,1988,32,8,TE,,,84,,All 1988 Games
