player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,punt_ret,punt_ret_yds,punt_ret_td,punt_ret_long,kick_ret,kick_ret_yds,kick_ret_td,kick_ret_long,kick_ret_yds_per_ret,all_purpose_yds,awards
RathTo00,Tom Rathman,RB,1987,25,SFO,NFL,FB,1,0,0,0,0,0,3,45,0,23,15.0,75,
RathTo00,Tom Rathman,RB,,,,,,,,,,,,,,,,,,
RathTo00,Tom Rathman,RB,1989,27,SFO,NFL,FB,3,3,0,0,0,0,1,0,0,0,0.0,245,
