player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,punt_ret,punt_ret_yds,punt_ret_td,punt_ret_long,kick_ret,kick_ret_yds,kick_ret_td,kick_ret_long,kick_ret_yds_per_ret,all_purpose_yds,awards
JureJo00,Joe Jurevicius,WR,2000,26,NYG,NFL,WR,14,3,0,0,0,0,1,3,0,3,3.0,275,
JureJo00,Joe Jurevicius,WR,,,,,,,,,,,,,,,,,,
JureJo00,Joe Jurevicius,WR,2007,33,CLE,NFL,WR,16,12,0,0,0,0,1,9,0,9,9.0,623,
