player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
AlleMa00,Marcus Allen,RB,1982,22,RAI,NFL,RB,2,2,32,108,3,8,59.4,13,3.4,54.0,16.0,13,12,112,9.3,0,4,76.9,35,6.0,56.0,92.3,8.6,44,5.0,220,3,2,
AlleMa00,Marcus Allen,RB,1983,23,RAI,NFL,RB,3,3,58,466,4,17,53.4,74,8.0,155.3,19.3,15,14,118,8.4,1,7,73.3,17,4.7,39.3,93.3,7.9,72,8.1,584,5,1,SB MVP
AlleMa00,Marcus Allen,RB,1984,24,RAI,NFL,RB,1,1,17,61,0,2,23.5,15,3.6,61.0,17.0,8,5,90,18.0,1,2,62.5,46,5.0,90.0,62.5,11.3,22,6.9,151,1,1,
AlleMa00,Marcus Allen,RB,1985,25,RAI,NFL,RB,1,1,22,121,1,9,68.2,17,5.5,121.0,22.0,7,3,8,2.7,0,0,0.0,6,3.0,8.0,42.9,1.1,25,5.2,129,1,1,
AlleMa00,Marcus Allen,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AlleMa00,Marcus Allen,RB,1990,30,RAI,NFL,RB,2,2,31,166,0,10,48.4,20,5.4,83.0,15.5,4,3,43,14.3,0,1,50.0,24,1.5,21.5,75.0,10.8,34,6.1,209,0,0,
AlleMa00,Marcus Allen,RB,1991,31,RAI,NFL,RB,1,1,7,39,0,2,57.1,10,5.6,39.0,7.0,2,1,4,4.0,0,0,0.0,4,1.0,4.0,50.0,2.0,8,5.4,43,0,1,
AlleMa00,Marcus Allen,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AlleMa00,Marcus Allen,RB,1993,33,KAN,NFL,RB,3,3,53,191,3,11,41.5,24,3.6,63.7,17.7,13,7,77,11.0,0,4,38.5,27,2.3,25.7,53.8,5.9,60,4.5,268,3,0,
AlleMa00,Marcus Allen,RB,1994,34,KAN,NFL,RB,1,1,14,64,0,3,50.0,11,4.6,64.0,14.0,5,5,49,9.8,0,3,80.0,16,5.0,49.0,100.0,9.8,19,5.9,113,0,1,
AlleMa00,Marcus Allen,RB,1995,35,KAN,NFL,RB,1,1,21,94,0,4,57.1,16,4.5,94.0,21.0,2,2,21,10.5,0,1,100.0,16,2.0,21.0,100.0,10.5,23,5.0,115,0,0,
AlleMa00,Marcus Allen,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AlleMa00,Marcus Allen,RB,1997,37,KAN,NFL,RB,1,0,12,37,0,2,25.0,14,3.1,37.0,12.0,2,1,8,8.0,0,0,0.0,8,1.0,8.0,50.0,4.0,13,3.5,45,0,0,
