player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,qb_rec,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,av,awards
RyanPa00,Pat Ryan,QB,1978,23,NYJ,NFL,QB,2,0,,9,14,64.3,106,0,0.0,2,14.3,7,57.1,18,7.6,1.14,11.8,53.0,47.6,0,0,0.00,7.57,1.14,0,0,0,
RyanPa00,Pat Ryan,QB,1979,24,NYJ,NFL,QB,1,0,,2,4,50.0,13,0,0.0,1,25.0,1,33.3,7,3.3,-8.00,6.5,13.0,17.7,2,14,33.33,-0.17,-7.67,0,0,0,
RyanPa00,Pat Ryan,QB,1980,25,NYJ,NFL,QB,14,0,,0,0,,0,0,,0,,0,,,,,,0.0,,0,0,,,,0,0,0,
RyanPa00,Pat Ryan,QB,1981,26,NYJ,NFL,QB,15,0,,4,10,40.0,48,1,10.0,1,10.0,3,30.0,18,4.8,2.30,12.0,3.2,49.2,0,0,0.00,4.80,2.30,0,0,0,
RyanPa00,Pat Ryan,QB,1982,27,NYJ,NFL,QB,9,0,,12,18,66.7,146,2,11.1,1,5.6,9,66.7,20,8.1,7.83,12.2,16.2,105.3,0,0,0.00,8.11,7.83,0,0,1,
RyanPa00,Pat Ryan,QB,1983,28,NYJ,NFL,QB,16,0,,21,40,52.5,259,2,5.0,2,5.0,12,46.3,36,6.5,5.23,12.3,16.2,68.6,1,3,2.44,6.24,5.02,0,0,1,
RyanPa00,Pat Ryan,QB,1984,29,NYJ,NFL,QB,16,11,6-5-0,156,285,54.7,1939,14,4.9,14,4.9,104,42.5,44,6.8,5.58,12.4,121.2,72.0,30,214,9.52,5.48,4.37,1,1,7,
RyanPa00,Pat Ryan,QB,1985,30,NYJ,NFL,QB,16,0,,6,9,66.7,95,0,0.0,0,0.0,5,66.7,50,10.6,10.56,15.8,5.9,101.6,0,0,0.00,10.56,10.56,0,0,0,
RyanPa00,Pat Ryan,QB,1986,31,NYJ,NFL,QB,16,2,2-0-0,34,55,61.8,342,2,3.6,1,1.8,22,46.7,36,6.2,6.13,10.1,21.4,84.1,5,33,8.33,5.15,5.07,0,0,1,
RyanPa00,Pat Ryan,QB,1987,32,NYJ,NFL,QB,13,1,1-0-0,32,53,60.4,314,4,7.5,2,3.8,14,44.4,35,5.9,5.74,9.8,24.2,86.5,1,7,1.85,5.69,5.50,0,1,1,
RyanPa00,Pat Ryan,QB,1988,33,NYJ,NFL,QB,16,4,2-2-0,63,113,55.8,807,5,4.4,4,3.5,41,46.6,42,7.1,6.43,12.8,50.4,78.3,5,24,4.24,6.64,5.96,0,0,3,
RyanPa00,Pat Ryan,QB,1989,34,NYJ,NFL,QB,7,1,0-1-0,15,30,50.0,153,1,3.3,3,10.0,10,37.5,25,5.1,1.27,10.2,21.9,36.5,2,26,6.25,3.97,0.38,1,1,0,
RyanPa00,Pat Ryan,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RyanPa00,Pat Ryan,QB,1991,36,PHI,NFL,QB,4,0,,10,26,38.5,98,0,0.0,4,15.4,5,23.3,32,3.8,-3.15,9.8,24.5,10.3,4,21,13.33,2.57,-3.43,0,0,0,
