player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,qb_rec,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,awards
FrerGu00,Gus Frerotte,QB,1999,28,DET,NFL,QB,1,1,0-1-0,21,46,45.7,251,1,2.2,2,4.3,12,29.4,58,5.5,3.93,12.0,251.0,52.0,5,38,9.80,4.18,2.80,0,0,
FrerGu00,Gus Frerotte,QB,2000,29,DEN,NFL,QB,1,1,0-1-0,13,28,46.4,124,0,0.0,1,3.6,6,31.3,24,4.4,2.82,9.5,124.0,44.3,4,34,12.50,2.81,1.41,0,0,
FrerGu00,Gus Frerotte,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FrerGu00,Gus Frerotte,QB,2004,33,MIN,NFL,QB,2,0,,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.00,,0.0,39.6,0,0,0.00,0.00,0.00,0,0,
