player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
ChanCh00,Chris Chandler,QB,1988,23,IND,NFL,QB,15,13,46,139,3,11,45.7,29,3.0,9.3,3.1,0,0,0,,0,0,,,0.0,0.0,,,46,3.0,139,3,8,
ChanCh00,Chris Chandler,QB,1989,24,IND,NFL,QB,3,3,7,57,1,4,57.1,23,8.1,19.0,2.3,0,0,0,,0,0,,,0.0,0.0,,,7,8.1,57,1,0,
ChanCh00,Chris Chandler,QB,1990,25,TAM,NFL,QB,7,3,13,71,1,4,53.8,18,5.5,10.1,1.9,0,0,0,,0,0,,,0.0,0.0,,,13,5.5,71,1,5,
ChanCh00,Chris Chandler,QB,1991,26,2TM,NFL,QB,9,5,26,111,0,7,42.3,12,4.3,12.3,2.9,0,0,0,,0,0,,,0.0,0.0,,,26,4.3,111,0,6,
ChanCh00,Chris Chandler,QB,1991,26,TAM,NFL,QB,6,3,18,79,0,7,50.0,12,4.4,13.2,3.0,0,0,0,,0,0,,,0.0,0.0,,,18,4.4,79,0,3,
ChanCh00,Chris Chandler,QB,1991,26,PHO,NFL,QB,3,2,8,32,0,0,25.0,12,4.0,10.7,2.7,0,0,0,,0,0,,,0.0,0.0,,,8,4.0,32,0,3,
ChanCh00,Chris Chandler,QB,1992,27,PHO,NFL,QB,15,13,36,149,1,8,36.1,18,4.1,9.9,2.4,0,0,0,,0,0,,,0.0,0.0,,,36,4.1,149,1,9,
ChanCh00,Chris Chandler,QB,1993,28,PHO,NFL,QB,4,2,3,2,0,1,33.3,1,0.7,0.5,0.8,0,0,0,,0,0,,,0.0,0.0,,,3,0.7,2,0,2,
ChanCh00,Chris Chandler,QB,1994,29,RAM,NFL,QB,12,6,18,61,1,8,50.0,22,3.4,5.1,1.5,0,0,0,,0,0,,,0.0,0.0,,,18,3.4,61,1,3,
ChanCh00,Chris Chandler,QB,1995,30,HOU,NFL,QB,13,13,28,58,2,6,32.1,9,2.1,4.5,2.2,0,0,0,,0,0,,,0.0,0.0,,,28,2.1,58,2,12,
ChanCh00,Chris Chandler,QB,1996,31,HOU,NFL,QB,12,12,28,113,0,6,39.3,16,4.0,9.4,2.3,0,0,0,,0,0,,,0.0,0.0,,,28,4.0,113,0,8,
ChanCh00,Chris Chandler,QB,1997,32,ATL,NFL,QB,14,14,43,158,0,11,39.5,19,3.7,11.3,3.1,0,0,0,,0,0,,,0.0,0.0,,,43,3.7,158,0,9,PB
ChanCh00,Chris Chandler,QB,1998,33,ATL,NFL,QB,14,14,36,121,2,12,44.4,19,3.4,8.6,2.6,1,1,22,22.0,0,1,100.0,22,0.1,1.6,100.0,22.0,37,3.9,143,2,6,PB
ChanCh00,Chris Chandler,QB,1999,34,ATL,NFL,QB,12,12,16,57,1,6,50.0,14,3.6,4.8,1.3,0,0,0,,0,0,,,0.0,0.0,,,16,3.6,57,1,7,
ChanCh00,Chris Chandler,QB,2000,35,ATL,NFL,QB,14,13,21,60,0,4,38.1,16,2.9,4.3,1.5,1,1,-4,-4.0,0,0,0.0,-4,0.1,-0.3,100.0,-4.0,22,2.5,56,0,7,
ChanCh00,Chris Chandler,QB,2001,36,ATL,NFL,QB,14,14,25,84,0,5,28.0,22,3.4,6.0,1.8,0,0,0,,0,0,,,0.0,0.0,,,25,3.4,84,0,8,
ChanCh00,Chris Chandler,QB,2002,37,CHI,NFL,QB,9,7,10,32,0,4,60.0,14,3.2,3.6,1.1,0,0,0,,0,0,,,0.0,0.0,,,10,3.2,32,0,3,
ChanCh00,Chris Chandler,QB,2003,38,CHI,NFL,QB,8,6,14,35,0,4,42.9,11,2.5,4.4,1.8,0,0,0,,0,0,,,0.0,0.0,,,14,2.5,35,0,4,
ChanCh00,Chris Chandler,QB,2004,39,STL,NFL,QB,5,2,1,2,0,0,0.0,2,2.0,0.4,0.2,0,0,0,,0,0,,,0.0,0.0,,,1,2.0,2,0,1,
