player_id,player_name,position,year_id,age,team,pos,uniform_number,g,gs,offense,off_pct,defense,def_pct,special_teams,st_pct
ReedJa03,Jayden Reed,WR,2023,23,GNB,WR,11,16,13,578,56%,0,0%,42,11%
ReedJa03,Jayden Reed,WR,2024,24,GNB,WR,11,17,10,685,63%,0,0%,62,14%
ReedJa03,Jayden Reed,WR,2025,25,GNB,WR,11,2,1,23,20%,0,0%,3,6%
