player_id,player_name,position,year_id,age,team,pos,uniform_number,g,gs,offense,off_pct,defense,def_pct,special_teams,st_pct
CousKi00,Kirk Cousins,QB,2012,24,WAS,QB,12,3,1,95,49%,0,0%,0,0%
CousKi00,Kirk Cousins,QB,2013,25,WAS,QB,12,5,3,238,69%,0,0%,0,0%
CousKi00,Kirk Cousins,QB,2014,26,WAS,QB,8,6,5,357,90%,0,0%,0,0%
CousKi00,Kirk Cousins,QB,2015,27,WAS,QB,8,16,16,1025,96%,0,0%,0,0%
CousKi00,Kirk Cousins,QB,2016*,28,WAS,QB,8,16,16,1060,100%,0,0%,0,0%
CousKi00,Kirk Cousins,QB,2017,29,WAS,QB,8,16,16,1008,100%,0,0%,0,0%
CousKi00,Kirk Cousins,QB,2018,30,MIN,QB,8,16,16,1051,100%,0,0%,0,0%
CousKi00,Kirk Cousins,QB,2019*,31,MIN,QB,8,15,15,966,99%,0,0%,0,0%
CousKi00,Kirk Cousins,QB,2020,32,MIN,QB,8,16,16,1082,100%,0,0%,0,0%
CousKi00,Kirk Cousins,QB,2021*,33,MIN,QB,8,16,16,1087,100%,0,0%,0,0%
CousKi00,Kirk Cousins,QB,2022*,34,MIN,QB,8,17,17,1114,95%,0,0%,0,0%
CousKi00,Kirk Cousins,QB,2023,35,MIN,QB,8,8,8,512,98%,0,0%,0,0%
CousKi00,Kirk Cousins,QB,2024,36,ATL,QB,18,14,14,913,98%,0,0%,0,0%
CousKi00,Kirk Cousins,QB,2025,37,ATL,QB,18,2,1,65,56%,0,0%,0,0%
