player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,pass_cmp,pass_att,pass_target_yds,pass_tgt_yds_per_att,pass_air_yds,pass_air_yds_per_att,pass_yac,pass_batted_passes,pass_throwaways,pass_spikes,pass_drops,pass_drop_pct,pass_poor_throws,pass_poor_throw_pct,pass_on_target,pass_on_target_pct,pocket_time,pass_blitzed,pass_hurried,pass_hits,pass_pressured,pass_pressured_pct,rush_scrambles,pass_rpo,pass_rpo_yds,pass_rpo_pass_att,pass_rpo_pass_yds,pass_rpo_rush_att,pass_rpo_rush_yds,pass_play_action,pass_play_action_pass_yds,awards
KuppCo00,Cooper Kupp,WR,2019,26,LAR,NFL,WR,16,14,0,1,19,19.0,0,0.0,0,0,0,0,0,0.0,1,100.0,0,0.0,4.3,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,AP CPoY-5
KuppCo00,Cooper Kupp,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KuppCo00,Cooper Kupp,WR,2021,28,LAR,NFL,WR,17,17,0,1,25,25.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,1.5,1,1,0,1,100.0,0,0,0,0,0,0,0,0,0,"PB,AP-1,AP MVP-3,AP OPoY-1"
KuppCo00,Cooper Kupp,WR,2022,29,LAR,NFL,WR,9,9,0,1,25,25.0,0,0.0,0,0,0,0,0,0.0,1,100.0,0,0.0,3.2,0,0,1,1,100.0,0,0,0,0,0,0,0,0,0,
KuppCo00,Cooper Kupp,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KuppCo00,Cooper Kupp,WR,2025,32,SEA,NFL,WR,7,7,0,1,9,9.0,0,0.0,0,0,0,0,0,0.0,1,100.0,0,0.0,2.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,
