player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,punt_ret,punt_ret_yds,punt_ret_td,punt_ret_long,punt_ret_yds_per_ret,kick_ret,kick_ret_yds,kick_ret_td,kick_ret_long,all_purpose_yds,awards
CartAn00,Anthony Carter,WR,1987,27,MIN,NFL,WR,3,3,12,221,1,84,18.4,0,0,0,0,642,
CartAn00,Anthony Carter,WR,1988,28,MIN,NFL,WR,2,2,3,16,0,9,5.3,0,0,0,0,163,
CartAn00,Anthony Carter,WR,,,,,,,,,,,,,,,,,,
CartAn00,Anthony Carter,WR,1993,33,MIN,NFL,WR,1,1,2,22,0,13,11.0,0,0,0,0,63,
