player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,two_pt_md,def_two_pt,xpm,xpa,fgm,fga,safety_md,scoring,points_per_g,awards
LewiMa00,Marcedes Lewis,TE,2006,22,JAX,NFL,TE,15,3,0,1,0,0,0,0,0,1,0,,0,0,0,0,0,6,0.4,
LewiMa00,Marcedes Lewis,TE,2007,23,JAX,NFL,TE,16,16,0,2,0,0,0,0,0,2,0,,0,0,0,0,0,12,0.8,
LewiMa00,Marcedes Lewis,TE,2008,24,JAX,NFL,TE,16,16,0,2,0,0,0,0,0,2,0,,0,0,0,0,0,12,0.8,
LewiMa00,Marcedes Lewis,TE,2009,25,JAX,NFL,TE,15,15,0,2,0,0,0,0,0,2,0,,0,0,0,0,0,12,0.8,
LewiMa00,Marcedes Lewis,TE,2010,26,JAX,NFL,TE,16,16,0,10,0,0,0,0,0,10,0,,0,0,0,0,0,60,3.8,PB
LewiMa00,Marcedes Lewis,TE,,,,,,,,,,,,,,,,,,,,,,,,,
LewiMa00,Marcedes Lewis,TE,2012,28,JAX,NFL,TE,16,15,0,4,0,0,0,0,0,4,0,,0,0,0,0,0,24,1.5,
LewiMa00,Marcedes Lewis,TE,2013,29,JAX,NFL,TE,11,11,0,4,0,0,0,0,0,4,0,,0,0,0,0,0,24,2.2,
LewiMa00,Marcedes Lewis,TE,2014,30,JAX,NFL,TE,8,8,0,2,0,0,0,0,0,2,0,,0,0,0,0,0,12,1.5,
LewiMa00,Marcedes Lewis,TE,,,,,,,,,,,,,,,,,,,,,,,,,
LewiMa00,Marcedes Lewis,TE,2016,32,JAX,NFL,TE,10,10,0,1,0,0,0,0,0,1,0,,0,0,0,0,0,6,0.6,
LewiMa00,Marcedes Lewis,TE,2017,33,JAX,NFL,TE,16,16,0,5,0,0,0,0,0,5,1,,0,0,0,0,0,32,2.0,
LewiMa00,Marcedes Lewis,TE,,,,,,,,,,,,,,,,,,,,,,,,,
LewiMa00,Marcedes Lewis,TE,2019,35,GNB,NFL,TE,16,11,0,1,0,0,0,0,0,1,0,,0,0,0,0,0,6,0.4,
LewiMa00,Marcedes Lewis,TE,2020,36,GNB,NFL,TE,15,15,0,3,0,0,0,0,0,3,0,,0,0,0,0,0,18,1.2,
LewiMa00,Marcedes Lewis,TE,,,,,,,,,,,,,,,,,,,,,,,,,
LewiMa00,Marcedes Lewis,TE,2022,38,GNB,NFL,TE,17,17,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,14,0.8,
LewiMa00,Marcedes Lewis,TE,2023,39,CHI,NFL,TE,17,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
