player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,two_pt_md,xpm,xpa,fgm,fga,safety_md,scoring,points_per_g,awards
MillAn00,Anthony Miller,WR,1988,23,SDG,NFL,WR,16,15,0,3,0,1,0,0,0,4,,0,0,0,0,0,24,1.5,
MillAn00,Anthony Miller,WR,1989,24,SDG,NFL,WR,16,16,0,10,0,1,0,0,0,11,,0,0,0,0,0,66,4.1,PB
MillAn00,Anthony Miller,WR,1990,25,SDG,NFL,WR,16,16,0,7,0,0,0,0,0,7,,0,0,0,0,0,42,2.6,PB
MillAn00,Anthony Miller,WR,1991,26,SDG,NFL,WR,13,12,0,3,0,0,0,0,0,3,,0,0,0,0,0,18,1.4,
MillAn00,Anthony Miller,WR,1992,27,SDG,NFL,WR,16,16,0,7,0,0,1,0,0,8,,0,0,0,0,0,48,3.0,PB
MillAn00,Anthony Miller,WR,1993,28,SDG,NFL,WR,16,16,0,7,0,0,0,0,0,7,,0,0,0,0,0,42,2.6,PB
MillAn00,Anthony Miller,WR,1994,29,DEN,NFL,WR,16,15,0,5,0,0,0,0,0,5,1,0,0,0,0,0,32,2.0,
MillAn00,Anthony Miller,WR,1995,30,DEN,NFL,WR,14,14,0,14,0,0,0,0,0,14,0,0,0,0,0,0,84,6.0,PB
MillAn00,Anthony Miller,WR,1996,31,DEN,NFL,WR,16,16,1,3,0,0,0,0,0,4,0,0,0,0,0,0,24,1.5,
MillAn00,Anthony Miller,WR,1997,32,DAL,NFL,WR,16,16,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.5,
