player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yds_bc_per_rush,rush_yac,rush_yac_per_rush,rush_broken_tackles,rush_broken_tackles_per_rush,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_yac,rec_broken_tackles,rec_drops,rec_target_int,awards
LawrTr00,Trevor Lawrence,QB,2021,22,JAX,NFL,QB,17,17,73,334,22,267,3.7,67,0.9,2,36.5,0,0,0,0,0,0,0,0,0,
LawrTr00,Trevor Lawrence,QB,2022,23,JAX,NFL,QB,17,17,62,291,27,255,4.1,36,0.6,3,20.7,0,0,0,0,0,0,0,0,0,"PB,AP MVP-7,AP CPoY-12"
LawrTr00,Trevor Lawrence,QB,2023,24,JAX,NFL,QB,16,16,70,339,23,285,4.1,54,0.8,5,14.0,0,0,0,0,0,0,0,0,0,
LawrTr00,Trevor Lawrence,QB,2024,25,JAX,NFL,QB,10,10,26,119,13,89,3.4,30,1.2,2,13.0,0,0,-5,0,0,-5,0,0,0,
LawrTr00,Trevor Lawrence,QB,2025,26,JAX,NFL,QB,8,8,39,137,18,99,2.5,38,1.0,2,19.5,0,0,0,0,0,0,0,0,0,
