player_id,player_name,position,year,team,level,pos,voters
DickEr00,Eric Dickerson,RB,1983,1st Tm,All-Conf.,,Pro Football Weekly
DickEr00,Eric Dickerson,RB,1983,1st Tm,All-Conf.,,UPI
DickEr00,Eric Dickerson,RB,1983,1st Tm,,RB,Associated Press
DickEr00,Eric Dickerson,RB,1983,1st Tm,,,Pro Football Writers
DickEr00,Eric Dickerson,RB,1983,1st Tm,,,Newspaper Ent. Assoc.
DickEr00,Eric Dickerson,RB,1983,1st Tm,,,Pro Football Weekly
DickEr00,Eric Dickerson,RB,1983,1st Tm,,,Sporting News
DickEr00,Eric Dickerson,RB,1984,1st Tm,All-Conf.,,Pro Football Weekly
DickEr00,Eric Dickerson,RB,1984,1st Tm,All-Conf.,,UPI
DickEr00,Eric Dickerson,RB,1984,1st Tm,,RB,Associated Press
DickEr00,Eric Dickerson,RB,1984,1st Tm,,,Pro Football Writers
DickEr00,Eric Dickerson,RB,1984,1st Tm,,,Newspaper Ent. Assoc.
DickEr00,Eric Dickerson,RB,1984,1st Tm,,,Pro Football Weekly
DickEr00,Eric Dickerson,RB,1984,1st Tm,,,Sporting News
DickEr00,Eric Dickerson,RB,1986,1st Tm,All-Conf.,,Pro Football Weekly
DickEr00,Eric Dickerson,RB,1986,1st Tm,All-Conf.,,UPI
DickEr00,Eric Dickerson,RB,1986,1st Tm,,RB,Associated Press
DickEr00,Eric Dickerson,RB,1986,1st Tm,,,Pro Football Writers
DickEr00,Eric Dickerson,RB,1986,1st Tm,,,Newspaper Ent. Assoc.
DickEr00,Eric Dickerson,RB,1986,1st Tm,,,Pro Football Weekly
DickEr00,Eric Dickerson,RB,1986,1st Tm,,,Sporting News
DickEr00,Eric Dickerson,RB,1987,1st Tm,All-Conf.,,Pro Football Weekly
DickEr00,Eric Dickerson,RB,1987,1st Tm,All-Conf.,,UPI
DickEr00,Eric Dickerson,RB,1987,1st Tm,,RB,Associated Press
DickEr00,Eric Dickerson,RB,1987,1st Tm,,,Pro Football Writers
DickEr00,Eric Dickerson,RB,1987,1st Tm,,,Newspaper Ent. Assoc.
DickEr00,Eric Dickerson,RB,1987,1st Tm,,,Pro Football Weekly
DickEr00,Eric Dickerson,RB,1987,1st Tm,,,Sporting News
DickEr00,Eric Dickerson,RB,1988,1st Tm,All-Conf.,,Pro Football Weekly
DickEr00,Eric Dickerson,RB,1988,1st Tm,All-Conf.,,UPI
DickEr00,Eric Dickerson,RB,1988,1st Tm,,RB,Associated Press
DickEr00,Eric Dickerson,RB,1988,1st Tm,,,Pro Football Writers
DickEr00,Eric Dickerson,RB,1988,1st Tm,,,Newspaper Ent. Assoc.
DickEr00,Eric Dickerson,RB,1988,1st Tm,,,Pro Football Weekly
DickEr00,Eric Dickerson,RB,1988,1st Tm,,,Sporting News
