player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,qb_rec,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,av,awards
MitcSc00,Scott Mitchell,QB,1991,23,MIA,NFL,QB,2,0,,0,0,,0,0,,0,,0,,,,,,0.0,,0,0,,,,0,0,0,
MitcSc00,Scott Mitchell,QB,1992,24,MIA,NFL,QB,16,0,,2,8,25.0,32,0,0.0,1,12.5,2,25.0,18,4.0,-1.63,16.0,2.0,4.2,0,0,0.00,4.00,-1.63,0,0,0,
MitcSc00,Scott Mitchell,QB,1993,25,MIA,NFL,QB,13,7,3-4-0,133,233,57.1,1773,12,5.2,8,3.4,83,47.9,77,7.6,7.09,13.3,136.4,84.2,7,49,2.92,7.18,6.68,0,0,7,
MitcSc00,Scott Mitchell,QB,1994,26,DET,NFL,QB,9,9,4-5-0,119,246,48.4,1456,10,4.1,11,4.5,83,38.4,34,5.9,4.72,12.2,161.8,62.0,12,63,4.65,5.40,4.26,1,3,4,
MitcSc00,Scott Mitchell,QB,1995,27,DET,NFL,QB,16,16,10-6-0,346,583,59.3,4338,32,5.5,12,2.1,221,49.0,91,7.4,7.61,12.5,271.1,92.3,31,145,5.05,6.83,6.99,1,2,16,
MitcSc00,Scott Mitchell,QB,1996,28,DET,NFL,QB,14,14,4-10-0,253,437,57.9,2917,17,3.9,17,3.9,151,43.8,62,6.7,5.70,11.5,208.4,74.9,36,199,7.61,5.75,4.85,0,0,11,
MitcSc00,Scott Mitchell,QB,1997,29,DET,NFL,QB,16,16,9-7-0,293,509,57.6,3484,19,3.7,14,2.8,160,41.8,79,6.8,6.35,11.9,217.8,79.6,41,271,7.45,5.84,5.39,3,3,12,
MitcSc00,Scott Mitchell,QB,1998,30,DET,NFL,QB,2,2,0-2-0,38,75,50.7,452,1,1.3,3,4.0,26,44.3,44,6.0,4.49,11.9,226.0,57.2,4,28,5.06,5.37,3.91,0,0,2,
MitcSc00,Scott Mitchell,QB,1999,31,BAL,NFL,QB,2,2,0-2-0,24,56,42.9,236,1,1.8,4,7.1,13,27.4,28,4.2,1.36,9.8,118.0,31.5,6,30,9.68,3.32,0.74,0,0,1,
MitcSc00,Scott Mitchell,QB,2000,32,CIN,NFL,QB,8,5,2-3-0,89,187,47.6,966,3,1.6,8,4.3,50,35.5,38,5.2,3.56,10.9,120.8,50.8,16,82,7.88,4.35,2.88,1,1,0,
MitcSc00,Scott Mitchell,QB,2001,33,CIN,NFL,QB,1,0,,4,12,33.3,38,0,0.0,3,25.0,2,21.4,16,3.2,-8.08,9.5,38.0,3.5,2,15,14.29,1.64,-8.00,0,0,0,
