player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,awards
ConwCu00,Curtis Conway,WR,1994,23,CHI,NFL,WR,13,12,1,1,100.0,23,1,100.0,0,0.0,1,100.0,23,23.0,43.00,23.0,1.8,158.3,0,0,0.00,23.00,43.00,0,0,
ConwCu00,Curtis Conway,WR,1995,24,CHI,NFL,WR,16,16,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.00,,0.0,39.6,0,0,0.00,0.00,0.00,0,0,
ConwCu00,Curtis Conway,WR,1996,25,CHI,NFL,WR,16,16,1,1,100.0,33,1,100.0,0,0.0,1,100.0,33,33.0,53.00,33.0,2.1,158.3,0,0,0.00,33.00,53.00,0,0,
ConwCu00,Curtis Conway,WR,1997,26,CHI,NFL,WR,7,7,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.00,,0.0,39.6,0,0,0.00,0.00,0.00,0,0,
ConwCu00,Curtis Conway,WR,1998,27,CHI,NFL,WR,15,15,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.00,,0.0,39.6,0,0,0.00,0.00,0.00,0,0,
