player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,two_pt_md,xpm,xpa,fgm,fga,safety_md,scoring,points_per_g,awards
ConwCu00,Curtis Conway,WR,1993,22,CHI,NFL,WR,16,7,0,2,0,0,0,0,0,2,,0,0,0,0,0,12,0.8,
ConwCu00,Curtis Conway,WR,1994,23,CHI,NFL,WR,13,12,0,2,0,0,0,0,0,2,1,0,0,0,0,0,14,1.1,
ConwCu00,Curtis Conway,WR,1995,24,CHI,NFL,WR,16,16,0,12,0,0,0,0,0,12,0,0,0,0,0,0,72,4.5,
ConwCu00,Curtis Conway,WR,1996,25,CHI,NFL,WR,16,16,0,7,0,0,0,0,0,7,0,0,0,0,0,0,42,2.6,
ConwCu00,Curtis Conway,WR,1997,26,CHI,NFL,WR,7,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.9,
ConwCu00,Curtis Conway,WR,1998,27,CHI,NFL,WR,15,15,0,3,0,0,0,0,0,3,0,0,0,0,0,0,18,1.2,
ConwCu00,Curtis Conway,WR,1999,28,CHI,NFL,WR,9,8,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.7,
ConwCu00,Curtis Conway,WR,2000,29,SDG,NFL,WR,14,14,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.1,
ConwCu00,Curtis Conway,WR,2001,30,SDG,NFL,WR,16,16,1,6,0,0,0,0,0,7,0,0,0,0,0,0,42,2.6,
ConwCu00,Curtis Conway,WR,2002,31,SDG,NFL,WR,13,13,2,5,0,0,0,0,0,7,0,0,0,0,0,0,42,3.2,
ConwCu00,Curtis Conway,WR,2003,32,NYJ,NFL,WR,16,15,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.8,
ConwCu00,Curtis Conway,WR,2004,33,SFO,NFL,WR,16,5,0,3,0,0,0,0,0,3,1,0,0,0,0,0,20,1.3,
