player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_broken_tackles_per_rec,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yds_bc_per_rush,rush_yac,rush_yac_per_rush,rush_broken_tackles,rush_broken_tackles_per_rush,awards
PickGe00,George Pickens,WR,2022,21,PIT,NFL,WR,17,12,84,52,801,38,697,13.4,104,2.0,14.5,5,10.4,3,3.6,0,109.3,3,24,2,20,6.7,4,1.3,0,,
PickGe00,George Pickens,WR,2023,22,PIT,NFL,WR,17,16,106,63,1140,42,752,11.9,388,6.2,13.5,5,12.6,2,1.9,3,100.4,3,18,2,13,4.3,5,1.7,1,3.0,
PickGe00,George Pickens,WR,2024,23,PIT,NFL,WR,14,12,103,59,900,37,685,11.6,215,3.6,13.3,4,14.8,6,5.8,2,87.8,2,-6,0,-8,-4.0,2,1.0,0,,
PickGe00,George Pickens,WR,2025,24,DAL,NFL,WR,9,9,72,49,764,42,546,11.1,218,4.4,11.8,2,24.5,2,2.8,1,125.0,0,0,0,0,,0,,0,,
