player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yds_bc_per_rush,rush_yac,rush_yac_per_rush,rush_broken_tackles,rush_broken_tackles_per_rush,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_yac,rec_broken_tackles,rec_drops,rec_target_int,awards
MurrKy00,Kyler Murray,QB,2019,22,ARI,NFL,QB,16,16,93,544,27,445,4.8,99,1.1,4,23.3,0,0,0,0,0,0,0,0,0,AP ORoY-1
MurrKy00,Kyler Murray,QB,2020,23,ARI,NFL,QB,16,16,133,819,52,691,5.2,128,1.0,5,26.6,0,0,0,0,0,0,0,0,0,PB
MurrKy00,Kyler Murray,QB,2021,24,ARI,NFL,QB,14,14,88,423,25,376,4.3,47,0.5,0,,0,0,7,0,7,0,0,0,0,PB
MurrKy00,Kyler Murray,QB,2022,25,ARI,NFL,QB,11,11,67,418,23,395,5.9,23,0.3,2,33.5,0,0,0,0,0,0,0,0,0,
MurrKy00,Kyler Murray,QB,2023,26,ARI,NFL,QB,8,8,44,244,15,229,5.2,15,0.3,0,,0,0,0,0,0,0,0,0,0,AP CPoY-9
MurrKy00,Kyler Murray,QB,2024,27,ARI,NFL,QB,17,17,78,572,27,468,6.0,104,1.3,2,39.0,0,0,0,0,0,0,0,0,0,AP CPoY-10
MurrKy00,Kyler Murray,QB,2025,28,ARI,NFL,QB,5,5,29,173,10,130,4.5,43,1.5,2,14.5,0,0,0,0,0,0,0,0,0,
