player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,qb_rec,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,awards
GoffJa00,Jared Goff,QB,2017,23,LAR,NFL,QB,1,1,0-1-0,24,45,53.3,259,1,2.2,0,0.0,12,35.4,38,5.8,6.20,10.8,259.0,77.9,3,13,6.25,5.13,5.54,0,0,
GoffJa00,Jared Goff,QB,2018,24,LAR,NFL,QB,3,3,2-1-0,59,106,55.7,712,1,0.9,2,1.9,35,44.1,39,6.7,6.06,12.1,237.3,71.7,5,39,4.50,6.06,5.43,1,1,
GoffJa00,Jared Goff,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoffJa00,Jared Goff,QB,2020,26,LAR,NFL,QB,2,1,0-1-0,30,46,65.2,329,2,4.3,0,0.0,16,48.1,44,7.2,8.02,11.0,164.5,100.7,6,41,11.54,5.54,6.31,0,0,
GoffJa00,Jared Goff,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoffJa00,Jared Goff,QB,2023,29,DET,NFL,QB,3,3,2-1-0,77,111,69.4,837,4,3.6,0,0.0,50,52.5,33,7.5,8.26,10.9,279.0,103.3,7,45,5.93,6.71,7.39,0,1,
GoffJa00,Jared Goff,QB,2024,30,DET,NFL,QB,1,1,0-1-0,23,40,57.5,313,1,2.5,3,7.5,17,50.0,34,7.8,4.95,13.6,313.0,59.7,2,16,4.76,7.07,4.33,0,0,
