player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
SmitAn00,Antowain Smith,RB,1997,25,16,RB,144,14,19,58,All 1997 Games
SmitAn00,Antowain Smith,RB,1998,26,16,RB,156,32,17,37,All 1998 Games
SmitAn00,Antowain Smith,RB,1999,27,14,RB,97,,32,,All 1999 Games
SmitAn00,Antowain Smith,RB,2000,28,11,RB,61,,45,,All 2000 Games
SmitAn00,Antowain Smith,RB,2001,29,16,RB,205,73,9,15,All 2001 Games
SmitAn00,Antowain Smith,RB,2002,30,16,RB,171,20,23,59,All 2002 Games
SmitAn00,Antowain Smith,RB,2003,31,13,RB,89,,39,,All 2003 Games
SmitAn00,Antowain Smith,RB,2004,32,13,RB,90,,38,,All 2004 Games
SmitAn00,Antowain Smith,RB,2005,33,16,RB,85,,41,,All 2005 Games
