player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,qb_rec,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,qbr,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,av,awards
HennCh01,Chad Henne,QB,2008,23,MIA,NFL,QB,3,0,,7,12,58.3,67,0,0.0,0,0.0,3,50.0,19,5.6,5.58,9.6,22.3,74.0,88.0,0,0,0.00,5.58,5.58,0,0,0,
HennCh01,Chad Henne,QB,2009,24,MIA,NFL,QB,14,13,7-6-0,274,451,60.8,2878,12,2.7,14,3.1,156,45.9,67,6.4,5.52,10.5,205.6,75.2,53.1,26,176,5.45,5.66,4.85,3,3,8,
HennCh01,Chad Henne,QB,2010,25,MIA,NFL,QB,15,14,6-8-0,301,490,61.4,3301,15,3.1,19,3.9,167,45.6,57,6.7,5.60,11.0,220.1,75.4,45.7,30,178,5.77,6.01,4.94,0,1,6,
HennCh01,Chad Henne,QB,2011,26,MIA,NFL,QB,4,4,0-4-0,64,112,57.1,868,4,3.6,4,3.6,41,39.8,41,7.8,6.86,13.6,217.0,79.0,62.5,11,67,8.94,6.51,5.70,0,0,3,
HennCh01,Chad Henne,QB,2012,27,JAX,NFL,QB,10,6,1-5-0,166,308,53.9,2084,11,3.6,11,3.6,86,38.4,81,6.8,5.87,12.6,208.4,72.2,27.7,28,169,8.33,5.70,4.88,0,0,4,
HennCh01,Chad Henne,QB,2013,28,JAX,NFL,QB,15,13,4-9-0,305,503,60.6,3241,13,2.6,14,2.8,152,41.8,62,6.4,5.71,10.6,216.1,76.5,34.9,38,243,7.02,5.54,4.86,1,1,6,
HennCh01,Chad Henne,QB,2014,29,JAX,NFL,QB,3,3,0-3-0,42,78,53.8,492,3,3.8,1,1.3,19,31.9,63,6.3,6.50,11.7,164.0,80.7,26.0,16,105,17.02,4.12,4.28,0,0,1,
HennCh01,Chad Henne,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HennCh01,Chad Henne,QB,2016,31,JAX,NFL,QB,1,0,,0,0,,0,0,,0,,0,,,,,,0.0,,,0,0,,,,0,0,0,
HennCh01,Chad Henne,QB,2017,32,JAX,NFL,QB,2,0,,0,2,0.0,0,0,0.0,0,0.0,0,,,0.0,0.00,,0.0,39.6,3.6,0,0,0.00,0.00,0.00,0,0,0,
HennCh01,Chad Henne,QB,2018,33,KAN,NFL,QB,1,0,,2,3,66.7,29,0,0.0,0,0.0,2,66.7,22,9.7,9.67,14.5,29.0,97.9,69.6,0,0,0.00,9.67,9.67,0,0,0,
HennCh01,Chad Henne,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HennCh01,Chad Henne,QB,2020,35,KAN,NFL,QB,3,1,0-1-0,28,38,73.7,248,2,5.3,0,0.0,15,50.0,37,6.5,7.58,8.9,82.7,108.2,26.3,2,4,5.00,6.10,7.10,0,0,1,
HennCh01,Chad Henne,QB,2021,36,KAN,NFL,QB,4,0,,11,16,68.8,82,0,0.0,0,0.0,6,62.5,17,5.1,5.13,7.5,20.5,80.7,74.1,0,0,0.00,5.13,5.13,0,0,0,
HennCh01,Chad Henne,QB,2022,37,KAN,NFL,QB,3,0,,0,2,0.0,0,0,0.0,0,0.0,0,,,0.0,0.00,,0.0,39.6,3.8,0,0,0.00,0.00,0.00,0,0,0,
