player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,safety_md,awards
SandBa00,Barry Sanders,RB,1989,21,DET,NFL,RB,15,13,0,0,0,0,0,10,0,0,0,0.0,0,0,0,0,"PB,AP-1,AP ORoY-1"
SandBa00,Barry Sanders,RB,1990,22,DET,NFL,RB,16,16,0,0,0,0,0,4,2,0,0,0.0,0,0,0,0,"PB,AP-1,AP OPoY-3"
SandBa00,Barry Sanders,RB,1991,23,DET,NFL,RB,15,15,0,0,0,0,0,5,1,0,0,0.0,0,0,0,0,"PB,AP-1,AP MVP-3,AP OPoY-3"
SandBa00,Barry Sanders,RB,1992,24,DET,NFL,RB,16,16,0,0,0,0,0,6,2,0,0,0.0,0,0,0,0,"PB,AP-2"
SandBa00,Barry Sanders,RB,1993,25,DET,NFL,RB,11,11,0,0,0,0,0,3,3,0,0,0.0,0,0,0,0,"PB,AP-2"
SandBa00,Barry Sanders,RB,,,,,,,,,,,,,,,,,,,,,,
SandBa00,Barry Sanders,RB,1995,27,DET,NFL,RB,16,16,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,"PB,AP-1,AP OPoY-5"
SandBa00,Barry Sanders,RB,1996,28,DET,NFL,RB,16,16,0,0,0,0,0,4,2,0,0,0.0,0,0,0,0,"PB,AP-2"
SandBa00,Barry Sanders,RB,1997,29,DET,NFL,RB,16,16,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,"PB,AP-1,AP MVP-1,AP OPoY-1"
SandBa00,Barry Sanders,RB,1998,30,DET,NFL,RB,16,16,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,"PB,AP-2"
