player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,two_pt_md,xpm,xpa,fgm,fga,safety_md,scoring,points_per_g,awards
DaviKe00,Kenneth Davis,RB,1986,24,GNB,NFL,RB,16,6,0,1,0,0,0,0,0,1,,0,0,0,0,0,6,0.4,
DaviKe00,Kenneth Davis,RB,1987,25,GNB,NFL,RB,10,8,3,0,0,0,0,0,0,3,,0,0,0,0,0,18,1.8,
DaviKe00,Kenneth Davis,RB,1988,26,GNB,NFL,RB,9,7,1,0,0,0,0,0,0,1,,0,0,0,0,0,6,0.7,
DaviKe00,Kenneth Davis,RB,1989,27,BUF,NFL,RB,16,0,1,2,0,0,0,0,0,3,,0,0,0,0,0,18,1.1,
DaviKe00,Kenneth Davis,RB,1990,28,BUF,NFL,RB,16,0,4,1,0,0,0,0,0,5,,0,0,0,0,0,30,1.9,
DaviKe00,Kenneth Davis,RB,1991,29,BUF,NFL,RB,16,1,4,1,0,0,0,0,0,5,,0,0,0,0,0,30,1.9,
DaviKe00,Kenneth Davis,RB,1992,30,BUF,NFL,RB,16,0,6,0,0,0,0,0,0,6,,0,0,0,0,0,36,2.3,
DaviKe00,Kenneth Davis,RB,1993,31,BUF,NFL,RB,16,0,6,0,0,0,0,0,0,6,,0,0,0,0,0,36,2.3,
DaviKe00,Kenneth Davis,RB,1994,32,BUF,NFL,RB,16,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0.8,
