player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yds_bc_per_rush,rush_yac,rush_yac_per_rush,rush_broken_tackles,rush_broken_tackles_per_rush,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_broken_tackles_per_rec,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating,awards
WilsJe01,Jeff Wilson,RB,2018,23,SFO,NFL,RB,6,2,66,266,13,131,2.0,135,2.0,4,16.5,15,12,98,5,1,0.1,97,8.1,0.5,1,12.0,1,6.7,1,66.1,
WilsJe01,Jeff Wilson,RB,2019,24,SFO,NFL,RB,10,0,27,105,9,66,2.4,39,1.4,0,,5,3,34,1,13,4.3,21,7.0,2.4,0,,1,20.0,0,120.0,
WilsJe01,Jeff Wilson,RB,2020,25,SFO,NFL,RB,12,3,126,600,31,327,2.6,273,2.2,9,14.0,28,13,133,8,22,1.7,111,8.5,1.8,0,,5,17.9,1,81.4,
WilsJe01,Jeff Wilson,RB,2021,26,SFO,NFL,RB,9,4,79,294,19,195,2.5,99,1.3,2,39.5,8,7,31,1,-12,-1.7,43,6.1,-1.3,0,,0,0.0,0,82.8,
WilsJe01,Jeff Wilson,RB,2022,27,2TM,NFL,RB,16,7,176,860,43,582,3.3,278,1.6,9,19.6,37,22,185,7,49,2.2,136,6.2,2.6,0,,3,8.1,1,70.2,
WilsJe01,Jeff Wilson,RB,2022,27,SFO,NFL,RB,8,6,92,468,22,349,3.8,119,1.3,3,30.7,13,10,91,3,29,2.9,62,6.2,3.0,0,,1,7.7,0,95.4,
WilsJe01,Jeff Wilson,RB,2022,27,MIA,NFL,RB,8,1,84,392,21,233,2.8,159,1.9,6,14.0,24,12,94,4,20,1.7,74,6.2,2.4,0,,2,8.3,1,56.6,
WilsJe01,Jeff Wilson,RB,2023,28,MIA,NFL,RB,10,0,41,188,8,104,2.5,84,2.0,1,41.0,17,14,85,3,16,1.1,69,4.9,2.7,0,,1,5.9,0,87.5,
WilsJe01,Jeff Wilson,RB,2024,29,MIA,NFL,RB,9,0,16,57,3,24,1.5,33,2.1,0,,3,3,19,0,0,0.0,19,6.3,0.0,0,,0,0.0,0,93.1,
