player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,punt_ret,punt_ret_yds,punt_ret_td,punt_ret_long,punt_ret_yds_per_ret,kick_ret,kick_ret_yds,kick_ret_td,kick_ret_long,kick_ret_yds_per_ret,all_purpose_yds,awards
FaulKe00,Kevin Faulk,RB,2003,27,NWE,NFL,RB,3,0,0,0,0,0,,2,30,0,16,15.0,160,
FaulKe00,Kevin Faulk,RB,,,,,,,,,,,,,,,,,,,
FaulKe00,Kevin Faulk,RB,2006,30,NWE,NFL,RB,3,1,1,0,0,0,0.0,0,0,0,0,,98,
