player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
ValdMa00,Marquez Valdes-Scantling,WR,2018,24,GNB,NFL,WR,16,10,73,38,581,15.3,2,23,43.8,60,2.4,36.3,52.1,8.0,2,29,0,2,100.0,21,14.5,1.8,0.1,40,15.3,610,2,0,4,
ValdMa00,Marquez Valdes-Scantling,WR,2019,25,GNB,NFL,WR,16,10,56,26,452,17.4,2,14,32.1,74,1.6,28.3,46.4,8.1,2,9,0,0,50.0,9,4.5,0.6,0.1,28,16.5,461,2,0,4,
ValdMa00,Marquez Valdes-Scantling,WR,2020,26,GNB,NFL,WR,16,12,63,33,690,20.9,6,27,49.2,78,2.1,43.1,52.4,11.0,4,13,0,1,25.0,9,3.3,0.8,0.3,37,19.0,703,6,1,8,
ValdMa00,Marquez Valdes-Scantling,WR,2021,27,GNB,NFL,WR,11,7,55,26,430,16.5,3,18,38.2,75,2.4,39.1,47.3,7.8,0,0,0,0,,,,0.0,0.0,26,16.5,430,3,0,4,
ValdMa00,Marquez Valdes-Scantling,WR,2022,28,KAN,NFL,WR,17,11,81,42,687,16.4,2,32,48.1,57,2.5,40.4,51.9,8.5,1,-3,0,0,0.0,-3,-3.0,-0.2,0.1,43,15.9,684,2,0,6,
ValdMa00,Marquez Valdes-Scantling,WR,2023,29,KAN,NFL,WR,16,10,42,21,315,15.0,1,14,40.5,46,1.3,19.7,50.0,7.5,0,0,0,0,,,,0.0,0.0,21,15.0,315,1,1,3,
ValdMa00,Marquez Valdes-Scantling,WR,2024,30,2TM,NFL,WR,14,8,44,19,411,21.6,4,14,36.4,71,1.4,29.4,43.2,9.3,1,4,0,0,0.0,4,4.0,0.3,0.1,20,20.8,415,4,0,3,
ValdMa00,Marquez Valdes-Scantling,WR,2024,30,BUF,NFL,WR,6,0,9,2,26,13.0,0,1,22.2,19,0.3,4.3,22.2,2.9,0,0,0,0,,,,0.0,0.0,2,13.0,26,0,0,0,
ValdMa00,Marquez Valdes-Scantling,WR,2024,30,NOR,NFL,WR,8,8,35,17,385,22.6,4,13,40.0,71,2.1,48.1,48.6,11.0,1,4,0,0,0.0,4,4.0,0.5,0.1,18,21.6,389,4,0,3,
ValdMa00,Marquez Valdes-Scantling,WR,2025,31,SFO,NFL,WR,5,0,8,4,40,10.0,0,1,37.5,19,0.8,8.0,50.0,5.0,0,0,0,0,,,,0.0,0.0,4,10.0,40,0,0,,
