player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,qb_rec,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,qbr,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,av,awards
JackTa00,Tarvaris Jackson,QB,2006,23,MIN,NFL,QB,4,2,0-2-0,47,81,58.0,475,2,2.5,4,4.9,19,36.0,50,5.9,4.14,10.1,118.8,62.5,11.5,8,37,8.99,4.92,3.35,0,0,1,
JackTa00,Tarvaris Jackson,QB,2007,24,MIN,NFL,QB,12,12,8-4-0,171,294,58.2,1911,9,3.1,12,4.1,95,44.4,71,6.5,5.28,11.2,159.3,70.8,50.6,19,70,6.07,5.88,4.73,1,2,7,
JackTa00,Tarvaris Jackson,QB,2008,25,MIN,NFL,QB,9,5,2-3-0,88,149,59.1,1056,9,6.0,2,1.3,48,39.3,59,7.1,7.69,12.0,117.3,95.4,57.8,14,97,8.59,5.88,6.44,2,2,4,
JackTa00,Tarvaris Jackson,QB,2009,26,MIN,NFL,QB,8,0,,14,21,66.7,201,1,4.8,0,0.0,9,47.6,34,9.6,10.52,14.4,25.1,113.4,68.8,0,0,0.00,9.57,10.52,0,0,1,
JackTa00,Tarvaris Jackson,QB,2010,27,MIN,NFL,QB,3,1,0-1-0,34,58,58.6,341,3,5.2,4,6.9,17,40.6,46,5.9,3.81,10.0,113.7,63.9,27.9,6,43,9.38,4.66,2.78,0,0,1,
JackTa00,Tarvaris Jackson,QB,2011,28,SEA,NFL,QB,15,14,7-7-0,271,450,60.2,3091,14,3.1,13,2.9,139,41.3,61,6.9,6.19,11.4,206.1,79.2,46.1,42,293,8.54,5.69,5.07,0,0,9,
JackTa00,Tarvaris Jackson,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JackTa00,Tarvaris Jackson,QB,2013,30,SEA,NFL,QB,3,0,,10,13,76.9,151,1,7.7,0,0.0,7,69.2,35,11.6,13.15,15.1,50.3,140.2,97.4,0,0,0.00,11.62,13.15,0,0,1,
JackTa00,Tarvaris Jackson,QB,2014,31,SEA,NFL,QB,1,0,,1,1,100.0,0,0,0.0,0,0.0,0,,,0.0,0.00,0.0,0.0,79.2,41.1,0,0,0.00,0.00,0.00,0,0,0,
JackTa00,Tarvaris Jackson,QB,2015,32,SEA,NFL,QB,4,0,,4,6,66.7,37,0,0.0,0,0.0,3,42.9,17,6.2,6.17,9.3,9.3,83.3,74.5,1,6,14.29,4.43,4.43,0,0,0,
