player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
JackVi00,Vincent Jackson,WR,2005,22,8,WR,6,,148,,All 2005 Games
JackVi00,Vincent Jackson,WR,2006,23,16,WR,85,,51,,All 2006 Games
JackVi00,Vincent Jackson,WR,2007,24,16,WR,80,,55,,All 2007 Games
JackVi00,Vincent Jackson,WR,2008,25,16,WR,157,40,11,32,All 2008 Games
JackVi00,Vincent Jackson,WR,2009,26,15,WR,172,62,10,23,All 2009 Games
JackVi00,Vincent Jackson,WR,2010,27,5,WR,44,,88,,All 2010 Games
JackVi00,Vincent Jackson,WR,2011,28,16,WR,170,54,10,24,All 2011 Games
JackVi00,Vincent Jackson,WR,2012,29,16,WR,188,70,6,21,All 2012 Games
JackVi00,Vincent Jackson,WR,2013,30,16,WR,164,45,14,33,All 2013 Games
JackVi00,Vincent Jackson,WR,2014,31,16,WR,110,,38,,All 2014 Games
JackVi00,Vincent Jackson,WR,2015,32,10,WR,74,,61,,All 2015 Games
JackVi00,Vincent Jackson,WR,2016,33,5,WR,17,,138,,All 2016 Games
