player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yds_bc_per_rush,rush_yac,rush_yac_per_rush,rush_broken_tackles,rush_broken_tackles_per_rush,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating,awards
BradTo00,Tom Brady,QB,2018,41,NWE,NFL,QB,16,16,23,35,10,21,0.9,14,0.6,0,,1,1,6,0,0,0.0,6,6.0,0.0,0,0,0.0,0,91.7,PB
BradTo00,Tom Brady,QB,2019,42,NWE,NFL,QB,16,16,26,34,8,30,1.2,4,0.2,0,,0,0,0,0,0,,0,,,0,0,,0,,
BradTo00,Tom Brady,QB,2020,43,TAM,NFL,QB,16,16,30,6,6,-2,-0.1,8,0.3,1,30.0,0,0,0,0,0,,0,,,0,0,,0,,
BradTo00,Tom Brady,QB,2021,44,TAM,NFL,QB,17,17,28,81,14,67,2.4,14,0.5,0,,0,0,0,0,0,,0,,,0,0,,0,,"PB,AP-2,AP MVP-2,AP OPoY-3"
BradTo00,Tom Brady,QB,2022,45,TAM,NFL,QB,17,17,29,-1,5,-6,-0.2,5,0.2,0,,1,0,0,0,0,,0,,16.0,0,0,0.0,1,0.0,
