player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,pass_cmp,pass_att,pass_target_yds,pass_tgt_yds_per_att,pass_air_yds,pass_air_yds_per_cmp,pass_air_yds_per_att,pass_yac,pass_yac_per_cmp,pass_batted_passes,pass_throwaways,pass_spikes,pass_drops,pass_drop_pct,pass_poor_throws,pass_poor_throw_pct,pass_on_target,pass_on_target_pct,pocket_time,pass_blitzed,pass_hurried,pass_hits,pass_pressured,pass_pressured_pct,rush_scrambles,pass_rpo,pass_rpo_yds,pass_rpo_pass_att,pass_rpo_pass_yds,pass_rpo_rush_att,pass_rpo_rush_yds,pass_play_action,pass_play_action_pass_yds,awards
BradTo00,Tom Brady,QB,2018,41,NWE,NFL,QB,3,3,85,125,837,6.7,459,5.4,3.7,494,5.8,0,1,0,8,6.5,21,16.9,,,2.3,24,3,7,11,8.7,0,,,,,,,,,
BradTo00,Tom Brady,QB,2019,42,NWE,NFL,QB,1,1,20,37,329,8.9,75,3.8,2.0,134,6.7,1,1,0,3,8.3,7,19.4,23,63.9,2.7,2,1,4,5,13.5,0,1,0,1,0,0,0,7,16,
BradTo00,Tom Brady,QB,2020,43,TAM,NFL,QB,4,4,81,138,1371,9.9,615,7.6,4.5,446,5.5,0,3,0,10,7.4,34,25.2,98,72.6,2.4,40,10,10,26,18.1,0,3,39,3,39,0,0,36,342,SB MVP
BradTo00,Tom Brady,QB,2021,44,TAM,NFL,QB,2,2,59,91,596,6.5,283,4.8,3.1,317,5.4,1,3,0,7,8.0,13,14.8,66,75.0,2.3,22,3,4,14,14.3,0,4,11,4,11,0,0,13,147,
BradTo00,Tom Brady,QB,2022,45,TAM,NFL,QB,1,1,35,66,369,5.6,159,4.5,2.4,192,5.5,3,5,0,4,6.6,12,19.7,37,60.7,2.3,5,3,4,9,13.2,0,2,3,2,3,0,0,6,2,
