player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,safety_md,awards
BushRe00,Reggie Bush,RB,2006,21,NOR,NFL,RB,2,1,0,0,0,0,0,0,1,0,0,0,0.0,0,,,0,
BushRe00,Reggie Bush,RB,,,,,,,,,,,,,,,,,,,,,,,
BushRe00,Reggie Bush,RB,2009,24,NOR,NFL,RB,3,2,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,
BushRe00,Reggie Bush,RB,,,,,,,,,,,,,,,,,,,,,,,
BushRe00,Reggie Bush,RB,2014,29,DET,NFL,RB,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,
