player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
BushRe00,Reggie Bush,RB,2006,21,16,RB,179,20,15,51,All 2006 Games
BushRe00,Reggie Bush,RB,2007,22,12,RB,134,,24,,All 2007 Games
BushRe00,Reggie Bush,RB,2008,23,10,RB,134,,28,,All 2008 Games
BushRe00,Reggie Bush,RB,2009,24,14,RB,117,,37,,All 2009 Games
BushRe00,Reggie Bush,RB,2010,25,8,RB,42,,66,,All 2010 Games
BushRe00,Reggie Bush,RB,2011,26,15,RB,176,29,13,45,All 2011 Games
BushRe00,Reggie Bush,RB,2012,27,16,RB,172,55,14,31,All 2012 Games
BushRe00,Reggie Bush,RB,2013,28,14,RB,185,59,11,26,All 2013 Games
BushRe00,Reggie Bush,RB,2014,29,11,RB,67,,51,,All 2014 Games
BushRe00,Reggie Bush,RB,2015,30,5,RB,5,,137,,All 2015 Games
BushRe00,Reggie Bush,RB,2016,31,13,RB,17,,99,,All 2016 Games
