player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_broken_tackles_per_rec,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yds_bc_per_rush,rush_yac,rush_yac_per_rush,rush_broken_tackles,awards
RobeAn00,Andre Roberts,WR,2018,30,NYJ,NFL,WR,16,1,17,10,79,4,62,6.2,17,1.7,9.0,1,10.0,2,11.8,2,50.5,2,20,1,18,9.0,2,1.0,0,"PB,AP-1"
RobeAn00,Andre Roberts,WR,2019,31,BUF,NFL,WR,13,0,7,3,20,1,15,5.0,5,1.7,15.6,0,,1,14.3,0,50.3,1,7,0,5,5.0,2,2.0,0,PB
RobeAn00,Andre Roberts,WR,2020,32,BUF,NFL,WR,15,0,5,4,34,2,29,7.3,5,1.3,9.6,0,,1,20.0,1,55.4,1,-3,0,-3,-3.0,0,0.0,0,"PB,AP-2"
RobeAn00,Andre Roberts,WR,2021,33,2TM,NFL,WR,16,0,2,1,35,1,19,19.0,16,16.0,14.5,0,,0,0.0,1,56.2,3,19,0,16,5.3,3,1.0,0,AP-2
RobeAn00,Andre Roberts,WR,2021,33,HOU,NFL,WR,6,0,2,1,35,1,19,19.0,16,16.0,14.5,0,,0,0.0,1,56.2,0,0,0,0,,0,,0,
RobeAn00,Andre Roberts,WR,2021,33,LAC,NFL,WR,10,0,0,0,0,0,0,,0,,,0,,0,,0,,3,19,0,16,5.3,3,1.0,0,
RobeAn00,Andre Roberts,WR,2022,34,CAR,NFL,WR,3,0,0,0,0,0,0,,0,,,0,,0,,0,,0,0,0,0,,0,,0,
