player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,punt_ret,punt_ret_yds,punt_ret_td,punt_ret_long,punt_ret_yds_per_ret,kick_ret,kick_ret_yds,kick_ret_td,kick_ret_long,kick_ret_yds_per_ret,all_purpose_yds,awards
RobeAn00,Andre Roberts,WR,2016,28,DET,NFL,WR,1,0,1,0,0,0,0.0,4,76,0,22,19.0,76,
RobeAn00,Andre Roberts,WR,2017,29,ATL,NFL,WR,2,0,1,4,0,4,4.0,5,63,0,23,12.6,67,
RobeAn00,Andre Roberts,WR,,,,,,,,,,,,,,,,,,,
RobeAn00,Andre Roberts,WR,2019,31,BUF,NFL,WR,1,0,1,8,0,8,8.0,0,0,0,0,,8,
RobeAn00,Andre Roberts,WR,2020,32,BUF,NFL,WR,3,0,2,8,0,8,4.0,5,95,0,29,19.0,103,
