player_id,player_name,position,year,team,level,pos,voters
RobeAn00,Andre Roberts,WR,2018,1st Tm,All-Conf.,KR,Pro Football Writers
RobeAn00,Andre Roberts,WR,2018,1st Tm,All-Conf.,PR,Pro Football Writers
RobeAn00,Andre Roberts,WR,2018,1st Tm,,KR,Associated Press
RobeAn00,Andre Roberts,WR,2018,1st Tm,,KR,Pro Football Writers
RobeAn00,Andre Roberts,WR,2018,1st Tm,,KR,Pro Football Focus
RobeAn00,Andre Roberts,WR,2018,1st Tm,,KR,Sporting News
RobeAn00,Andre Roberts,WR,2019,2nd Tm,,KR,Pro Football Focus
RobeAn00,Andre Roberts,WR,2020,1st Tm,All-Conf.,KR,Pro Football Writers
RobeAn00,Andre Roberts,WR,2020,2nd Tm,,KR,Associated Press
RobeAn00,Andre Roberts,WR,2021,2nd Tm,,KR,Associated Press
