player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
CalhDo00,Don Calhoun,RB,1974,22,BUF,NFL,RB,14,1,21,88,0,,,15,4.2,6.3,1.5,,2,10,5.0,0,,,7,0.1,0.7,,,23,4.3,98,0,0,1,
CalhDo00,Don Calhoun,RB,1975,23,2TM,NFL,RB,11,1,42,184,1,,,38,4.4,16.7,3.8,,5,111,22.2,1,,,62,0.5,10.1,,,47,6.3,295,2,3,3,
CalhDo00,Don Calhoun,RB,1975,23,BUF,NFL,RB,6,0,19,80,0,,,11,4.2,13.3,3.2,,0,0,,0,,,,0.0,0.0,,,19,4.2,80,0,1,1,
CalhDo00,Don Calhoun,RB,1975,23,NWE,NFL,RB,5,1,23,104,1,,,38,4.5,20.8,4.6,,5,111,22.2,1,,,62,1.0,22.2,,,28,7.7,215,2,2,2,
CalhDo00,Don Calhoun,RB,1976,24,NWE,NFL,RB,14,3,129,721,1,,,54,5.6,51.5,9.2,,12,56,4.7,0,,,12,0.9,4.0,,,141,5.5,777,1,4,8,
CalhDo00,Don Calhoun,RB,1977,25,NWE,NFL,RB,14,14,198,727,4,,,25,3.7,51.9,14.1,,13,152,11.7,0,,,47,0.9,10.9,,,211,4.2,879,4,3,10,
CalhDo00,Don Calhoun,RB,1978,26,NWE,NFL,RB,14,2,76,391,1,18,48.7,73,5.1,27.9,5.4,10,3,29,9.7,0,2,20.0,15,0.2,2.1,30.0,2.9,79,5.3,420,1,1,3,
CalhDo00,Don Calhoun,RB,1979,27,NWE,NFL,FB,16,6,137,456,5,25,43.8,29,3.3,28.5,8.6,30,15,66,4.4,1,3,26.7,14,0.9,4.1,50.0,2.2,152,3.4,522,6,2,4,
CalhDo00,Don Calhoun,RB,1980,28,NWE,NFL,FB,16,16,200,787,9,55,54.0,22,3.9,49.2,12.5,39,27,129,4.8,0,2,46.2,12,1.7,8.1,69.2,3.3,227,4.0,916,9,2,8,
CalhDo00,Don Calhoun,RB,1981,29,NWE,NFL,FB,14,7,57,205,2,14,47.4,33,3.6,14.6,4.1,13,7,71,10.1,0,3,46.2,20,0.5,5.1,53.8,5.5,64,4.3,276,2,1,2,
CalhDo00,Don Calhoun,RB,1982,30,PHI,NFL,RB,1,0,0,0,0,0,,,,0.0,0.0,0,0,0,,0,0,,,0.0,0.0,,,0,,0,0,0,0,
