player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_broken_tackles_per_rec,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yds_bc_per_rush,rush_yac,rush_yac_per_rush,rush_broken_tackles,awards
SmitJa06,Jaxon Smith-Njigba,WR,2023,21,SEA,NFL,WR,17,3,93,63,628,29,262,4.2,366,5.8,6.1,3,21.0,10,10.8,2,92.0,0,0,0,0,,0,,0,
SmitJa06,Jaxon Smith-Njigba,WR,2024,22,SEA,NFL,WR,17,16,137,100,1130,57,653,6.5,477,4.8,8.7,4,25.0,5,3.6,4,99.7,5,26,1,17,3.4,9,1.8,0,PB
SmitJa06,Jaxon Smith-Njigba,WR,2025,23,SEA,NFL,WR,8,8,79,58,948,41,713,12.3,235,4.1,12.5,3,19.3,1,1.3,1,124.9,4,22,1,11,2.8,11,2.8,0,
