player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,safety_md,awards
GreeRo01,Roy Green,WR,1979,22,STL,NFL,SS,16,0,0,0,0,0,0,4,2,0,0,0.0,0,0,0,0,
GreeRo01,Roy Green,WR,1980,23,STL,NFL,FS,15,6,1,10,0,10,1,2,0,0,0,1.0,0,0,0,0,
GreeRo01,Roy Green,WR,1981,24,STL,NFL,SS,16,2,3,44,0,29,0,2,0,0,0,0.0,0,0,0,0,
GreeRo01,Roy Green,WR,1982,25,STL,NFL,WR,9,9,0,0,0,0,0,1,1,2,0,0.0,0,0,0,0,
GreeRo01,Roy Green,WR,1983,26,STL,NFL,WR,16,15,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,"PB,AP-1"
GreeRo01,Roy Green,WR,1984,27,STL,NFL,WR,16,16,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,"PB,AP-1"
GreeRo01,Roy Green,WR,1985,28,STL,NFL,WR,13,13,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,
GreeRo01,Roy Green,WR,1986,29,STL,NFL,WR,11,10,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,
GreeRo01,Roy Green,WR,1987,30,STL,NFL,WR,12,12,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,
GreeRo01,Roy Green,WR,,,,,,,,,,,,,,,,,,,,,,
GreeRo01,Roy Green,WR,1989,32,PHO,NFL,WR,12,12,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,
GreeRo01,Roy Green,WR,1990,33,PHO,NFL,WR,16,16,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,
