player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
GreeRo01,Roy Green,WR,1979,22,STL,NFL,SS,16,0,1,1,15,15.0,0,1,100.0,15,0.1,0.9,100.0,15.0,0,0,0,0,,,,0.0,0.0,1,15.0,15,0,4,1,
GreeRo01,Roy Green,WR,1980,23,STL,NFL,FS,15,6,0,0,0,,0,0,,,0.0,0.0,,,0,0,0,0,,,,0.0,0.0,0,,0,0,2,4,
GreeRo01,Roy Green,WR,1981,24,STL,NFL,SS,16,2,59,33,708,21.5,4,27,52.5,60,2.1,44.3,55.9,12.0,3,60,1,2,100.0,44,20.0,3.8,0.2,36,21.3,768,5,2,7,
GreeRo01,Roy Green,WR,1982,25,STL,NFL,WR,9,9,60,32,453,14.2,3,19,43.3,42,3.6,50.3,53.3,7.6,6,8,0,2,33.3,13,1.3,0.9,0.7,38,12.1,461,3,1,7,
GreeRo01,Roy Green,WR,1983,26,STL,NFL,WR,16,15,136,78,1227,15.7,14,49,52.2,71,4.9,76.7,57.4,9.0,4,49,0,3,75.0,25,12.3,3.1,0.3,82,15.6,1276,14,3,12,"PB,AP-1"
GreeRo01,Roy Green,WR,1984,27,STL,NFL,WR,16,16,150,78,1555,19.9,12,63,49.3,83,4.9,97.2,52.0,10.4,1,-10,0,0,0.0,-10,-10.0,-0.6,0.1,79,19.6,1545,12,1,15,"PB,AP-1"
GreeRo01,Roy Green,WR,1985,28,STL,NFL,WR,13,13,108,50,693,13.9,5,30,41.7,47,3.8,53.3,46.3,6.4,1,2,0,0,0.0,2,2.0,0.2,0.1,51,13.6,695,5,2,5,
GreeRo01,Roy Green,WR,1986,29,STL,NFL,WR,11,10,77,42,517,12.3,6,27,45.5,48,3.8,47.0,54.5,6.7,2,-4,0,0,0.0,1,-2.0,-0.4,0.2,44,11.7,513,6,1,4,
GreeRo01,Roy Green,WR,1987,30,STL,NFL,WR,12,12,83,43,731,17.0,4,32,45.8,57,3.6,60.9,51.8,8.8,2,34,0,1,100.0,26,17.0,2.8,0.2,45,17.0,765,4,1,8,
GreeRo01,Roy Green,WR,1988,31,PHO,NFL,WR,16,16,134,68,1097,16.1,7,50,45.5,52,4.3,68.6,50.7,8.2,4,1,0,1,25.0,18,0.3,0.1,0.3,72,15.3,1098,7,0,9,
GreeRo01,Roy Green,WR,1989,32,PHO,NFL,WR,12,12,98,44,703,16.0,7,28,38.8,59,3.7,58.6,44.9,7.2,0,0,0,0,,,,0.0,0.0,44,16.0,703,7,2,5,
GreeRo01,Roy Green,WR,1990,33,PHO,NFL,WR,16,16,115,53,797,15.0,4,36,43.5,54,3.3,49.8,46.1,6.9,0,0,0,0,,,,0.0,0.0,53,15.0,797,4,1,7,
GreeRo01,Roy Green,WR,1991,34,PHI,NFL,WR,13,3,54,29,364,12.6,0,19,44.4,42,2.2,28.0,53.7,6.7,0,0,0,0,,,,0.0,0.0,29,12.6,364,0,0,3,
GreeRo01,Roy Green,WR,1992,35,PHI,NFL,WR,9,0,13,8,105,13.1,0,5,53.8,21,0.9,11.7,61.5,8.1,0,0,0,0,,,,0.0,0.0,8,13.1,105,0,0,1,
