player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,xpm,xpa,fgm,fga,safety_md,scoring,points_per_g,awards
GreeRo01,Roy Green,WR,1979,22,STL,NFL,SS,16,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0.4,
GreeRo01,Roy Green,WR,1980,23,STL,NFL,FS,15,6,0,0,1,0,0,0,0,1,0,0,0,0,0,6,0.4,
GreeRo01,Roy Green,WR,1981,24,STL,NFL,SS,16,2,1,4,0,0,0,0,0,5,0,0,0,0,0,30,1.9,
GreeRo01,Roy Green,WR,1982,25,STL,NFL,WR,9,9,0,3,0,0,0,0,0,3,0,0,0,0,0,18,2.0,
GreeRo01,Roy Green,WR,1983,26,STL,NFL,WR,16,15,0,14,0,0,0,0,0,14,0,0,0,0,0,84,5.3,"PB,AP-1"
GreeRo01,Roy Green,WR,1984,27,STL,NFL,WR,16,16,0,12,0,0,0,0,0,12,0,0,0,0,0,72,4.5,"PB,AP-1"
GreeRo01,Roy Green,WR,1985,28,STL,NFL,WR,13,13,0,5,0,0,0,0,0,5,0,0,0,0,0,30,2.3,
GreeRo01,Roy Green,WR,1986,29,STL,NFL,WR,11,10,0,6,0,0,0,0,0,6,0,0,0,0,0,36,3.3,
GreeRo01,Roy Green,WR,1987,30,STL,NFL,WR,12,12,0,4,0,0,0,0,0,4,0,0,0,0,0,24,2.0,
GreeRo01,Roy Green,WR,1988,31,PHO,NFL,WR,16,16,0,7,0,0,0,0,0,7,0,0,0,0,0,42,2.6,
GreeRo01,Roy Green,WR,1989,32,PHO,NFL,WR,12,12,0,7,0,0,0,0,0,7,0,0,0,0,0,42,3.5,
GreeRo01,Roy Green,WR,1990,33,PHO,NFL,WR,16,16,0,4,0,0,0,0,0,4,0,0,0,0,0,24,1.5,
