player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,qb_hits,safety_md,awards
WarnKu00,Kurt Warner,QB,1999,28,STL,NFL,QB,16,16,0,0,0,0,0,0,9,0,-4,0,0.0,0,0,0,0,,0,"PB,AP-1,AP MVP-1,AP OPoY-2"
WarnKu00,Kurt Warner,QB,2000,29,STL,NFL,QB,11,11,0,0,0,0,0,0,4,0,-8,0,0.0,,,,,,0,PB
WarnKu00,Kurt Warner,QB,2001,30,STL,NFL,QB,16,16,0,0,0,0,0,0,10,2,-14,0,0.0,0,0,0,0,,0,"PB,AP-1,AP MVP-1,AP OPoY-2"
WarnKu00,Kurt Warner,QB,2002,31,STL,NFL,QB,7,6,0,0,0,0,0,0,8,2,-3,0,0.0,0,0,0,0,,0,
WarnKu00,Kurt Warner,QB,2003,32,STL,NFL,QB,2,1,0,0,0,0,0,0,6,1,-9,0,0.0,0,0,0,0,,0,
WarnKu00,Kurt Warner,QB,2004,33,NYG,NFL,QB,10,9,0,0,0,0,0,0,12,1,-3,0,0.0,0,0,0,0,,0,
WarnKu00,Kurt Warner,QB,2005,34,ARI,NFL,QB,10,10,0,0,0,0,0,0,9,3,-9,0,0.0,0,0,0,0,,0,
WarnKu00,Kurt Warner,QB,2006,35,ARI,NFL,QB,6,5,0,0,0,0,0,0,10,3,-12,0,0.0,0,0,0,0,0,0,
WarnKu00,Kurt Warner,QB,2007,36,ARI,NFL,QB,14,11,0,0,0,0,0,0,12,5,-28,0,0.0,0,0,0,0,0,0,
WarnKu00,Kurt Warner,QB,2008,37,ARI,NFL,QB,16,16,0,0,0,0,0,0,11,2,-8,0,0.0,0,0,0,0,0,0,"PB,AP MVP-7,AP CPoY-4"
WarnKu00,Kurt Warner,QB,2009,38,ARI,NFL,QB,15,15,0,0,0,0,0,0,11,0,-2,0,0.0,0,0,0,0,0,0,
