player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
WarnKu00,Kurt Warner,QB,1998,27,1,QB,2,,68,,All 1998 Games
WarnKu00,Kurt Warner,QB,1999,28,16,QB,319,131,1,3,All 1999 Games
WarnKu00,Kurt Warner,QB,2000,29,11,QB,189,,13,76,All 2000 Games
WarnKu00,Kurt Warner,QB,2001,30,16,QB,293,91,2,10,All 2001 Games
WarnKu00,Kurt Warner,QB,2002,31,7,QB,45,,45,,All 2002 Games
WarnKu00,Kurt Warner,QB,2003,32,2,QB,11,,54,,All 2003 Games
WarnKu00,Kurt Warner,QB,2004,33,10,QB,99,,29,,All 2004 Games
WarnKu00,Kurt Warner,QB,2005,34,10,QB,129,,22,,All 2005 Games
WarnKu00,Kurt Warner,QB,2006,35,6,QB,63,,38,,All 2006 Games
WarnKu00,Kurt Warner,QB,2007,36,14,QB,204,,12,75,All 2007 Games
WarnKu00,Kurt Warner,QB,2008,37,16,QB,263,59,5,23,All 2008 Games
WarnKu00,Kurt Warner,QB,2009,38,15,QB,215,,16,78,All 2009 Games
