player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,safety_md,awards
BrowTh00,Theotis Brown,RB,1979,22,STL,NFL,RB,16,1,0,0,0,0,0,3,2,0,0,0.0,0,0,0,0,
BrowTh00,Theotis Brown,RB,1980,23,STL,NFL,RB,16,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,
BrowTh00,Theotis Brown,RB,1981,24,2TM,NFL,RB,14,10,0,0,0,0,0,8,3,0,0,0.0,0,0,0,0,
BrowTh00,Theotis Brown,RB,1981,24,STL,NFL,RB,4,3,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,
BrowTh00,Theotis Brown,RB,1981,24,SEA,NFL,RB,10,7,0,0,0,0,0,6,2,0,0,0.0,0,0,0,0,
BrowTh00,Theotis Brown,RB,1982,25,SEA,NFL,RB,9,0,0,0,0,0,1,3,1,0,0,0.0,0,0,0,0,
BrowTh00,Theotis Brown,RB,1983,26,2TM,NFL,FB,15,9,0,0,0,0,0,4,1,0,0,0.0,0,0,0,0,
BrowTh00,Theotis Brown,RB,1983,26,SEA,NFL,RB,3,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,
BrowTh00,Theotis Brown,RB,1983,26,KAN,NFL,FB,12,9,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,
BrowTh00,Theotis Brown,RB,1984,27,KAN,NFL,FB,14,7,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,
