player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,pass_yds_per_att_idx,pass_net_yds_per_att_idx,pass_adj_yds_per_att_idx,pass_adj_net_yds_per_att_idx,pass_cmp_pct_idx,pass_td_pct_idx,pass_int_pct_idx,pass_sacked_pct_idx,pass_rating_idx,awards
FergJo00,Joe Ferguson,QB,1973,23,BUF,NFL,QB,14,14,83,80,81,80,76,84,91,87,78,
FergJo00,Joe Ferguson,QB,1974,24,BUF,NFL,QB,14,14,105,96,105,100,96,109,101,78,104,
FergJo00,Joe Ferguson,QB,1975,25,BUF,NFL,QB,14,14,114,119,115,118,101,133,98,114,115,
FergJo00,Joe Ferguson,QB,1976,26,BUF,NFL,QB,7,7,110,114,131,133,91,117,146,111,126,
FergJo00,Joe Ferguson,QB,1977,27,BUF,NFL,QB,14,14,92,97,92,95,89,86,100,107,89,
FergJo00,Joe Ferguson,QB,1978,28,BUF,NFL,QB,16,16,95,95,103,102,100,110,107,100,106,
FergJo00,Joe Ferguson,QB,1979,29,BUF,NFL,QB,16,16,121,112,120,115,91,86,119,92,106,
FergJo00,Joe Ferguson,QB,1980,30,BUF,NFL,QB,16,16,87,100,95,103,107,104,105,126,103,
FergJo00,Joe Ferguson,QB,1981,31,BUF,NFL,QB,16,16,107,119,109,116,83,108,105,126,101,
FergJo00,Joe Ferguson,QB,1982,32,BUF,NFL,QB,9,9,80,89,73,79,95,82,77,120,77,
FergJo00,Joe Ferguson,QB,1983,33,BUF,NFL,QB,16,16,76,84,83,87,96,110,91,118,92,
FergJo00,Joe Ferguson,QB,1984,34,BUF,NFL,QB,12,11,73,69,77,75,98,92,90,94,86,
FergJo00,Joe Ferguson,QB,1985,35,DET,NFL,QB,8,1,93,96,86,88,106,95,80,107,90,
FergJo00,Joe Ferguson,QB,1986,36,DET,NFL,QB,6,4,79,84,85,87,70,104,93,110,85,
FergJo00,Joe Ferguson,QB,,,,,,,,,,,,,,,,,
FergJo00,Joe Ferguson,QB,1989,39,TAM,NFL,QB,5,2,77,84,67,71,77,91,61,112,68,
