player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,qb_rec,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,av,awards
FergJo00,Joe Ferguson,QB,1973,23,BUF,NFL,QB,14,14,9-5-0,73,164,44.5,939,4,2.4,10,6.1,,,42,5.7,3.47,12.9,67.1,45.8,20,164,10.87,4.21,2.20,2,1,5,
FergJo00,Joe Ferguson,QB,1974,24,BUF,NFL,QB,14,14,9-5-0,119,232,51.3,1588,12,5.2,12,5.2,,,55,6.8,5.55,13.3,113.4,69.0,32,235,12.12,5.13,3.99,3,3,10,
FergJo00,Joe Ferguson,QB,1975,25,BUF,NFL,QB,14,14,8-6-0,169,321,52.6,2426,25,7.8,17,5.3,,,77,7.6,6.73,14.4,173.3,81.3,20,153,5.87,6.67,5.89,1,3,14,
FergJo00,Joe Ferguson,QB,1976,26,BUF,NFL,QB,7,7,2-5-0,74,151,49.0,1086,9,6.0,1,0.7,,,58,7.2,8.09,14.7,155.1,90.0,11,80,6.79,6.21,7.04,1,1,6,
FergJo00,Joe Ferguson,QB,1977,27,BUF,NFL,QB,14,14,3-11-0,221,457,48.4,2803,12,2.6,24,5.3,,,42,6.1,4.30,12.7,200.2,54.8,36,273,7.30,5.13,3.43,1,1,7,
FergJo00,Joe Ferguson,QB,1978,28,BUF,NFL,QB,16,16,5-11-0,175,330,53.0,2136,16,4.8,15,4.5,92,37.3,92,6.5,5.40,12.2,133.5,70.5,29,243,8.08,5.27,4.28,1,1,10,
FergJo00,Joe Ferguson,QB,1979,29,BUF,NFL,QB,16,16,7-9-0,238,458,52.0,3572,14,3.1,15,3.3,146,39.5,84,7.8,6.94,15.0,223.3,74.4,43,387,8.58,6.36,5.57,2,3,9,
FergJo00,Joe Ferguson,QB,1980,30,BUF,NFL,QB,16,16,11-5-0,251,439,57.2,2805,20,4.6,18,4.1,151,46.9,69,6.4,5.46,11.2,175.3,74.5,13,129,2.88,5.92,5.01,2,4,10,
FergJo00,Joe Ferguson,QB,1981,31,BUF,NFL,QB,16,16,10-6-0,252,498,50.6,3652,24,4.8,20,4.0,163,41.5,67,7.3,6.49,14.5,228.3,74.1,15,137,2.92,6.85,6.03,2,2,12,
FergJo00,Joe Ferguson,QB,1982,32,BUF,NFL,QB,9,9,4-5-0,144,264,54.5,1597,7,2.7,16,6.1,80,41.5,47,6.0,3.85,11.1,177.4,56.3,11,105,4.00,5.43,3.32,1,1,7,
FergJo00,Joe Ferguson,QB,1983,33,BUF,NFL,QB,16,16,8-8-0,281,508,55.3,2995,26,5.1,25,4.9,152,42.4,43,5.9,4.70,10.7,187.2,69.3,27,266,5.05,5.10,3.97,3,3,7,
FergJo00,Joe Ferguson,QB,1984,34,BUF,NFL,QB,12,11,1-10-0,191,344,55.5,1991,12,3.5,17,4.9,94,37.5,68,5.8,4.26,10.4,165.9,63.5,35,357,9.23,4.31,2.93,0,0,3,
FergJo00,Joe Ferguson,QB,1985,35,DET,NFL,QB,8,1,0-1-0,31,54,57.4,364,2,3.7,3,5.6,14,34.5,38,6.7,4.98,11.7,45.5,67.2,4,35,6.90,5.67,4.03,0,0,1,
FergJo00,Joe Ferguson,QB,1986,36,DET,NFL,QB,6,4,2-2-0,73,155,47.1,941,7,4.5,7,4.5,42,33.9,73,6.1,4.94,12.9,156.8,62.9,10,101,6.06,5.09,4.03,1,1,2,
FergJo00,Joe Ferguson,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FergJo00,Joe Ferguson,QB,1988,38,TAM,NFL,QB,2,1,0-1-0,31,46,67.4,368,3,6.5,1,2.2,17,57.4,34,8.0,8.33,11.9,184.0,104.3,1,8,2.13,7.66,7.98,0,0,1,
FergJo00,Joe Ferguson,QB,1989,39,TAM,NFL,QB,5,2,0-2-0,44,90,48.9,533,3,3.3,6,6.7,22,33.7,69,5.9,3.59,12.1,106.6,50.8,5,37,5.26,5.22,3.01,0,0,2,
FergJo00,Joe Ferguson,QB,1990,40,IND,NFL,QB,1,0,,2,8,25.0,21,0,0.0,2,25.0,1,25.0,13,2.6,-8.63,10.5,21.0,0.0,0,0,0.00,2.63,-8.63,0,0,0,
