player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
FergJo00,Joe Ferguson,QB,1973,23,14,QB,53,,24,,All 1973 Games
FergJo00,Joe Ferguson,QB,1974,24,14,QB,97,,13,78,All 1974 Games
FergJo00,Joe Ferguson,QB,1975,25,14,QB,173,75,5,17,All 1975 Games
FergJo00,Joe Ferguson,QB,1976,26,7,QB,84,,20,,All 1976 Games
FergJo00,Joe Ferguson,QB,1977,27,14,QB,140,31,8,40,All 1977 Games
FergJo00,Joe Ferguson,QB,1978,28,16,QB,121,,15,,All 1978 Games
FergJo00,Joe Ferguson,QB,1979,29,16,QB,177,5,10,68,All 1979 Games
FergJo00,Joe Ferguson,QB,1980,30,16,QB,154,,17,,All 1980 Games
FergJo00,Joe Ferguson,QB,1981,31,16,QB,209,25,7,55,All 1981 Games
FergJo00,Joe Ferguson,QB,1982,32,9,QB,71,,20,,All 1982 Games
FergJo00,Joe Ferguson,QB,1983,33,16,QB,180,10,10,65,All 1983 Games
FergJo00,Joe Ferguson,QB,1984,34,12,QB,96,,24,,All 1984 Games
FergJo00,Joe Ferguson,QB,1985,35,8,QB,23,,47,,All 1985 Games
FergJo00,Joe Ferguson,QB,1986,36,6,QB,51,,38,,All 1986 Games
FergJo00,Joe Ferguson,QB,1988,38,2,QB,24,,49,,All 1988 Games
FergJo00,Joe Ferguson,QB,1989,39,5,QB,21,,47,,All 1989 Games
FergJo00,Joe Ferguson,QB,1990,40,1,QB,-3,,72,,All 1990 Games
