player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
MorrMa00,Maurice Morris,RB,2003,24,SEA,NFL,RB,1,0,1,4,0,0,0.0,4,4.0,4.0,1.0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,1,4.0,4,0,0,
MorrMa00,Maurice Morris,RB,2004,25,SEA,NFL,RB,1,0,2,9,0,2,100.0,5,4.5,9.0,2.0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,2,4.5,9,0,0,
MorrMa00,Maurice Morris,RB,2005,26,SEA,NFL,RB,3,0,25,73,0,5,44.0,10,2.9,24.3,8.3,4,2,22,11.0,0,1,50.0,16,0.7,7.3,50.0,5.5,27,3.5,95,0,1,
MorrMa00,Maurice Morris,RB,2006,27,SEA,NFL,RB,2,0,7,23,0,0,0.0,7,3.3,11.5,3.5,0,0,0,,0,0,,,0.0,0.0,,,7,3.3,23,0,0,
MorrMa00,Maurice Morris,RB,2007,28,SEA,NFL,RB,2,0,7,12,0,2,28.6,6,1.7,6.0,3.5,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,7,1.7,12,0,0,
MorrMa00,Maurice Morris,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MorrMa00,Maurice Morris,RB,2011,32,DET,NFL,RB,1,0,0,0,0,0,,,,0.0,0.0,,0,0,,0,0,,,0.0,0.0,,,0,,0,0,0,
