player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,qb_hits,safety_md,awards
ShorCe00,Cecil Shorts,WR,2012,25,JAX,NFL,WR,14,9,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,,,0,
ShorCe00,Cecil Shorts,WR,,,,,,,,,,,,,,,,,,,,,,,,,
ShorCe00,Cecil Shorts,WR,2014,27,JAX,NFL,WR,13,12,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
ShorCe00,Cecil Shorts,WR,2015,28,HOU,NFL,WR,11,4,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,,,0,
