player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
TolbMi00,Mike Tolbert,RB,2008,23,SDG,NFL,FB,13,7,13,37,0,4,53.8,11,2.8,2.8,1.0,15,13,171,13.2,1,8,66.7,67,1.0,13.2,86.7,11.4,26,8.0,208,1,0,2,
TolbMi00,Mike Tolbert,RB,2009,24,SDG,NFL,RB,16,3,25,148,1,10,64.0,32,5.9,9.3,1.6,22,17,192,11.3,3,9,54.5,66,1.1,12.0,77.3,8.7,42,8.1,340,4,1,4,
TolbMi00,Mike Tolbert,RB,2010,25,SDG,NFL,RB,15,4,182,735,11,43,49.5,36,4.0,49.0,12.1,29,25,216,8.6,0,8,62.1,28,1.7,14.4,86.2,7.4,207,4.6,951,11,5,7,
TolbMi00,Mike Tolbert,RB,2011,26,SDG,NFL,RB,15,1,121,490,8,26,44.6,40,4.0,32.7,8.1,79,54,433,8.0,2,23,46.8,27,3.6,28.9,68.4,5.5,175,5.3,923,10,2,8,
TolbMi00,Mike Tolbert,RB,2012,27,CAR,NFL,RB,16,5,54,183,7,23,61.1,13,3.4,11.4,3.4,39,27,268,9.9,0,13,51.3,26,1.7,16.8,69.2,6.9,81,5.6,451,7,0,3,
TolbMi00,Mike Tolbert,RB,2013,28,CAR,NFL,RB,16,13,101,361,5,32,50.5,22,3.6,22.6,6.3,33,27,184,6.8,2,12,45.5,18,1.7,11.5,81.8,5.6,128,4.3,545,7,0,5,"PB,AP-1"
TolbMi00,Mike Tolbert,RB,2014,29,CAR,NFL,RB,8,6,37,78,0,5,27.0,15,2.1,9.8,4.6,17,12,93,7.8,0,4,23.5,18,1.5,11.6,70.6,5.5,49,3.5,171,0,0,1,
TolbMi00,Mike Tolbert,RB,2015,30,CAR,NFL,RB,16,3,62,256,1,18,56.5,29,4.1,16.0,3.9,23,18,154,8.6,3,8,60.9,40,1.1,9.6,78.3,6.7,80,5.1,410,4,0,4,"PB,AP-1"
TolbMi00,Mike Tolbert,RB,2016,31,CAR,NFL,RB,16,2,35,114,0,5,37.1,14,3.3,7.1,2.2,15,10,72,7.2,1,4,33.3,17,0.6,4.5,66.7,4.8,45,4.1,186,1,0,1,PB
TolbMi00,Mike Tolbert,RB,2017,32,BUF,NFL,RB,12,0,66,247,1,9,36.4,25,3.7,20.6,5.5,17,14,78,5.6,0,2,29.4,12,1.2,6.5,82.4,4.6,80,4.1,325,1,2,2,
